,,,,,,,,,,Steps,Population,Births,Deaths,Marriages,Laborers,,,Migrants
408,384,30,16,7,145,37,92,87,,,,,,,,,,
408,393,38,14,6,147,36,96,86,,,,,,,,,,
408,385,26,10,6,143,34,94,94,,,,,,,,,,
408,371,22,21,8,134,28,90,92,,,,,,,,,,
408,391,32,12,4,152,37,88,84,,,,,,,,,,
408,384,26,12,4,151,36,91,84,,,,,,,,,,
408,374,21,17,5,145,34,90,85,,,,,,,,,,
408,396,44,16,8,138,31,92,94,,,,,,,,,,
408,381,26,14,4,144,35,93,90,,,,,,,,,,
408,375,18,14,4,144,37,88,90,,,,,,,,,,
408,392,34,13,4,148,36,88,86,,,,,,,,,,
408,378,22,14,3,143,39,91,92,,,,,,,,,,
408,373,16,14,7,148,36,93,86,,,,,,,,,,
408,400,37,6,4,147,33,95,94,,,,,,,,,,
414,383,29,15,3,144,34,88,88,,,,,,,,,,
414,382,26,13,4,147,37,90,86,,,,,,,,,,
414,394,31,7,4,159,42,95,82,,,,,,,,,,
414,389,37,14,5,143,36,92,91,,,,,,,,,,
414,378,29,20,7,143,34,90,85,,,,,,,,,,
414,381,28,15,5,143,38,87,89,,,,,,,,,,
414,384,28,15,9,146,30,95,87,,,,,,,,,,
414,385,31,12,7,152,32,96,84,,,,,,,,,,
414,383,28,12,6,142,33,93,93,,,,,,,,,,
414,374,17,13,6,149,35,91,85,,,,,,,,,,
414,376,24,17,6,148,38,92,82,,,,,,,,,,
414,373,19,17,5,143,33,87,87,,,,,,,,,,
414,377,24,16,3,139,34,86,92,,,,,,,,,,
414,381,20,10,4,150,39,91,87,,,,,,,,,,
414,397,40,14,6,142,37,89,90,,,,,,,,,,
414,377,26,20,5,139,33,89,89,,,,,,,,,,
414,384,30,16,7,144,37,92,88,,,,,,,,,,
414,394,39,14,6,147,36,96,86,,,,,,,,,,
414,386,27,10,6,143,34,94,94,,,,,,,,,,
414,370,22,22,8,133,28,90,92,,,,,,,,,,
414,391,32,12,4,152,37,88,84,,,,,,,,,,
414,384,26,12,4,152,37,91,83,,,,,,,,,,
414,374,21,17,6,145,33,91,85,,,,,,,,,,
414,395,44,17,9,136,30,92,95,,,,,,,,,,
414,380,26,15,6,143,34,95,90,,,,,,,,,,
414,377,20,14,4,144,37,88,90,,,,,,,,,,
414,392,34,13,4,147,36,88,87,,,,,,,,,,
414,378,22,14,3,140,39,91,95,,,,,,,,,,
414,373,16,14,7,147,36,93,87,,,,,,,,,,
414,400,37,6,4,147,33,95,94,,,,,,,,,,
420,383,29,15,3,145,35,88,87,,,,,,,,,,
420,381,26,14,4,146,37,89,86,,,,,,,,,,
420,394,31,7,4,159,42,95,82,,,,,,,,,,
420,389,37,14,5,143,36,92,91,,,,,,,,,,
420,377,29,21,7,142,34,89,85,,,,,,,,,,
420,381,28,15,5,143,38,87,89,,,,,,,,,,
420,384,28,15,9,145,30,95,88,,,,,,,,,,
420,386,32,12,7,152,32,96,84,,,,,,,,,,
420,384,29,12,6,142,33,93,93,,,,,,,,,,
420,374,18,14,7,147,34,92,86,,,,,,,,,,
420,376,24,17,7,147,37,93,83,,,,,,,,,,
420,372,19,18,5,142,33,87,87,,,,,,,,,,
420,377,24,16,3,139,34,86,92,,,,,,,,,,
420,381,20,10,4,149,39,91,88,,,,,,,,,,
420,398,41,14,6,140,37,89,92,,,,,,,,,,
420,377,26,20,5,139,33,89,89,,,,,,,,,,
420,385,31,16,7,143,37,92,89,,,,,,,,,,
420,393,39,15,7,146,35,97,86,,,,,,,,,,
420,385,27,11,6,142,34,93,94,,,,,,,,,,
420,370,22,22,8,134,29,90,91,,,,,,,,,,
420,391,32,12,5,152,36,89,84,,,,,,,,,,
420,384,27,13,4,151,37,90,83,,,,,,,,,,
420,374,21,17,6,145,33,91,85,,,,,,,,,,
420,396,47,19,9,135,31,91,94,,,,,,,,,,
420,381,27,15,6,143,34,95,90,,,,,,,,,,
420,377,21,15,4,143,37,87,90,,,,,,,,,,
420,392,34,13,4,147,36,88,87,,,,,,,,,,
420,378,22,14,3,140,39,91,95,,,,,,,,,,
420,373,16,14,7,147,36,93,87,,,,,,,,,,
420,401,38,6,4,147,33,95,94,,,,,,,,,,
426,384,31,16,3,145,35,88,87,,,,,,,,,,
426,380,26,15,4,144,37,89,87,,,,,,,,,,
426,393,31,8,4,158,43,95,82,,,,,,,,,,
426,389,38,15,5,142,36,92,91,,,,,,,,,,
426,377,29,21,7,142,34,89,85,,,,,,,,,,
426,381,28,15,5,143,38,87,89,,,,,,,,,,
426,384,28,15,9,145,30,95,88,,,,,,,,,,
426,385,32,13,7,151,32,96,84,,,,,,,,,,
426,384,29,12,6,142,33,93,93,,,,,,,,,,
426,374,19,15,7,146,34,91,86,,,,,,,,,,
426,377,25,17,8,147,36,94,83,,,,,,,,,,
426,372,19,18,5,141,33,87,88,,,,,,,,,,
426,377,24,16,3,138,34,86,93,,,,,,,,,,
426,382,21,10,4,149,39,91,88,,,,,,,,,,
426,398,41,14,6,140,37,89,92,,,,,,,,,,
426,377,26,20,6,139,32,90,89,,,,,,,,,,
426,385,31,16,7,143,37,92,89,,,,,,,,,,
426,394,40,15,7,146,35,97,86,,,,,,,,,,
426,385,27,11,6,142,34,93,94,,,,,,,,,,
426,372,24,22,8,133,29,90,92,,,,,,,,,,
426,391,32,12,6,152,35,90,84,,,,,,,,,,
426,384,27,13,4,151,37,90,83,,,,,,,,,,
426,374,22,18,6,144,33,90,85,,,,,,,,,,
426,397,48,19,9,135,31,91,94,,,,,,,,,,
426,382,28,15,7,143,34,96,90,,,,,,,,,,
426,378,22,15,4,143,37,87,90,,,,,,,,,,
426,391,34,14,5,147,35,89,87,,,,,,,,,,
426,378,22,14,3,139,39,91,96,,,,,,,,,,
426,373,16,14,7,146,36,93,88,,,,,,,,,,
426,401,38,6,4,147,33,95,94,,,,,,,,,,
432,384,31,16,3,145,35,88,87,,,,,,,,,,
432,380,26,15,4,144,37,89,87,,,,,,,,,,
432,393,31,8,4,158,43,95,82,,,,,,,,,,
432,389,38,15,5,141,36,92,92,,,,,,,,,,
432,377,29,21,7,141,34,89,86,,,,,,,,,,
432,380,28,15,5,142,38,87,90,,,,,,,,,,
432,384,28,15,9,145,30,95,88,,,,,,,,,,
432,385,33,14,7,150,32,96,84,,,,,,,,,,
432,384,29,12,6,141,33,93,94,,,,,,,,,,
432,375,20,15,7,146,34,91,86,,,,,,,,,,
432,377,25,17,8,146,36,94,84,,,,,,,,,,
432,372,19,18,5,141,33,87,88,,,,,,,,,,
432,377,24,16,3,137,34,86,94,,,,,,,,,,
432,382,21,10,4,149,39,91,88,,,,,,,,,,
432,398,41,14,6,139,37,89,93,,,,,,,,,,
432,377,26,20,7,138,32,91,90,,,,,,,,,,
432,385,31,16,7,142,37,92,90,,,,,,,,,,
432,393,40,16,7,146,36,96,85,,,,,,,,,,
432,386,28,11,6,141,34,93,95,,,,,,,,,,
432,372,24,22,8,133,29,90,92,,,,,,,,,,
432,391,32,12,6,152,35,90,84,,,,,,,,,,
432,384,27,13,5,151,36,91,83,,,,,,,,,,
432,374,22,18,6,144,33,90,85,,,,,,,,,,
432,397,48,19,9,135,31,91,94,,,,,,,,,,
432,382,28,15,7,143,34,96,90,,,,,,,,,,
432,378,22,15,4,142,37,87,91,,,,,,,,,,
432,393,36,14,5,147,35,89,87,,,,,,,,,,
432,378,22,14,3,139,39,91,96,,,,,,,,,,
432,373,16,14,7,146,36,93,88,,,,,,,,,,
432,401,38,6,4,147,33,95,94,,,,,,,,,,
438,384,31,16,3,144,42,88,87,,,,,,,,,,
438,380,26,15,4,143,43,89,87,,,,,,,,,,
438,393,32,9,4,156,51,95,82,,,,,,,,,,
438,389,38,15,5,140,42,92,92,,,,,,,,,,
438,376,29,22,7,139,40,88,86,,,,,,,,,,
438,380,28,15,5,141,44,87,90,,,,,,,,,,
438,385,29,15,9,144,35,95,88,,,,,,,,,,
438,385,33,14,7,148,37,96,85,,,,,,,,,,
438,384,29,12,6,141,41,93,93,,,,,,,,,,
438,376,21,15,7,146,40,91,85,,,,,,,,,,
438,377,25,17,8,145,41,94,84,,,,,,,,,,
438,372,19,18,5,139,39,87,89,,,,,,,,,,
438,377,24,16,3,136,42,86,94,,,,,,,,,,
438,382,21,10,4,148,46,91,88,,,,,,,,,,
438,398,41,14,6,138,42,89,93,,,,,,,,,,
438,379,28,20,7,136,38,91,91,,,,,,,,,,
438,385,32,17,7,140,42,92,90,,,,,,,,,,
438,393,40,16,7,144,43,96,86,,,,,,,,,,
438,386,28,11,6,140,41,93,95,,,,,,,,,,
438,372,24,22,8,132,36,90,92,,,,,,,,,,
438,391,32,12,6,151,43,90,84,,,,,,,,,,
438,384,27,13,5,151,42,91,83,,,,,,,,,,
438,374,22,18,6,142,39,90,86,,,,,,,,,,
438,399,50,19,9,134,36,91,94,,,,,,,,,,
438,382,28,15,7,142,41,96,90,,,,,,,,,,
438,379,23,15,5,141,43,88,91,,,,,,,,,,
438,394,37,14,5,146,42,89,87,,,,,,,,,,
438,378,22,14,4,138,44,92,96,,,,,,,,,,
438,373,16,14,7,145,44,93,88,,,,,,,,,,
438,402,39,6,4,146,39,95,94,,,,,,,,,,
444,384,31,16,3,144,42,88,87,,,,,,,,,,
444,380,26,15,4,143,43,89,87,,,,,,,,,,
444,393,32,9,5,156,51,96,82,,,,,,,,,,
444,391,40,15,5,141,43,92,91,,,,,,,,,,
444,375,30,24,7,138,40,88,86,,,,,,,,,,
444,380,28,15,5,140,44,87,91,,,,,,,,,,
444,384,29,15,9,143,35,95,89,,,,,,,,,,
444,385,33,14,7,147,37,96,86,,,,,,,,,,
444,384,29,12,6,142,41,93,92,,,,,,,,,,
444,376,21,15,7,146,40,91,85,,,,,,,,,,
444,377,25,17,8,145,41,94,84,,,,,,,,,,
444,372,19,18,6,139,38,88,89,,,,,,,,,,
444,377,24,16,3,136,42,86,94,,,,,,,,,,
444,382,21,10,4,147,46,91,89,,,,,,,,,,
444,398,41,14,6,138,42,89,93,,,,,,,,,,
444,379,28,20,7,135,38,91,92,,,,,,,,,,
444,386,33,17,7,139,42,92,91,,,,,,,,,,
444,393,40,16,8,144,42,97,86,,,,,,,,,,
444,385,28,12,6,139,41,93,95,,,,,,,,,,
444,373,25,22,8,132,36,90,92,,,,,,,,,,
444,391,33,12,6,150,43,90,85,,,,,,,,,,
444,384,27,13,5,150,42,91,84,,,,,,,,,,
444,375,23,18,6,142,39,90,86,,,,,,,,,,
444,398,50,20,9,133,36,91,94,,,,,,,,,,
444,382,28,15,9,142,40,98,90,,,,,,,,,,
444,382,26,15,6,141,42,89,91,,,,,,,,,,
444,394,37,14,5,146,42,89,87,,,,,,,,,,
444,378,22,14,4,138,44,92,96,,,,,,,,,,
444,373,16,14,7,145,44,93,88,,,,,,,,,,
444,401,39,7,4,145,39,94,94,,,,,,,,,,
450,384,31,16,4,143,41,89,88,,,,,,,,,,
450,381,27,15,4,143,43,89,87,,,,,,,,,,
450,393,32,9,5,156,50,96,82,,,,,,,,,,
450,391,40,15,5,141,43,92,91,,,,,,,,,,
450,374,30,25,7,137,40,88,86,,,,,,,,,,
450,380,28,15,6,140,44,88,91,,,,,,,,,,
450,384,29,15,10,143,34,96,89,,,,,,,,,,
450,385,33,14,8,147,36,97,86,,,,,,,,,,
450,384,29,12,6,142,41,93,92,,,,,,,,,,
450,376,21,15,7,145,40,91,86,,,,,,,,,,
450,377,25,17,9,145,40,95,84,,,,,,,,,,
450,372,19,18,7,139,37,89,89,,,,,,,,,,
450,377,24,16,4,135,41,87,95,,,,,,,,,,
450,381,21,11,4,147,47,91,88,,,,,,,,,,
450,397,41,15,6,137,42,88,93,,,,,,,,,,
450,379,28,20,7,135,38,91,92,,,,,,,,,,
450,388,35,17,7,139,42,92,91,,,,,,,,,,
450,393,40,16,8,144,42,97,86,,,,,,,,,,
450,385,29,13,6,138,41,92,95,,,,,,,,,,
450,373,25,22,8,132,36,90,92,,,,,,,,,,
450,392,34,12,7,150,42,91,85,,,,,,,,,,
450,384,27,13,5,150,42,91,84,,,,,,,,,,
450,375,23,18,6,142,39,90,86,,,,,,,,,,
450,399,51,20,9,133,36,91,94,,,,,,,,,,
450,382,29,16,9,141,39,98,90,,,,,,,,,,
450,382,26,15,6,140,42,89,92,,,,,,,,,,
450,394,37,14,5,146,43,89,86,,,,,,,,,,
450,378,23,15,4,138,45,92,95,,,,,,,,,,
450,374,18,15,7,144,44,92,88,,,,,,,,,,
450,401,39,7,4,144,39,94,95,,,,,,,,,,
456,384,31,16,4,143,41,89,88,,,,,,,,,,
456,380,27,16,5,141,42,89,88,,,,,,,,,,
456,393,32,9,6,156,49,97,82,,,,,,,,,,
456,392,41,15,5,142,44,92,90,,,,,,,,,,
456,375,31,25,7,137,40,88,86,,,,,,,,,,
456,380,28,15,6,140,44,88,91,,,,,,,,,,
456,383,29,16,11,143,33,97,89,,,,,,,,,,
456,386,35,15,8,145,36,97,87,,,,,,,,,,
456,385,30,12,6,141,41,93,93,,,,,,,,,,
456,375,21,16,7,144,40,91,86,,,,,,,,,,
456,377,25,17,9,145,40,95,84,,,,,,,,,,
456,372,19,18,7,139,37,89,89,,,,,,,,,,
456,377,24,16,4,136,42,87,94,,,,,,,,,,
456,381,21,11,4,147,47,91,88,,,,,,,,,,
456,397,41,15,6,137,42,88,93,,,,,,,,,,
456,380,29,20,7,135,38,91,92,,,,,,,,,,
456,388,36,18,7,138,42,91,91,,,,,,,,,,
456,394,41,16,8,144,42,97,86,,,,,,,,,,
456,386,30,13,6,138,41,92,95,,,,,,,,,,
456,373,25,22,8,135,38,90,89,,,,,,,,,,
456,392,34,12,7,150,42,91,85,,,,,,,,,,
456,384,27,13,5,150,42,91,84,,,,,,,,,,
456,376,24,18,6,142,39,90,86,,,,,,,,,,
456,400,52,20,9,132,36,91,95,,,,,,,,,,
456,382,29,16,9,141,39,98,90,,,,,,,,,,
456,382,26,15,6,140,42,89,92,,,,,,,,,,
456,394,37,14,5,146,43,89,86,,,,,,,,,,
456,378,23,15,4,137,45,92,96,,,,,,,,,,
456,374,18,15,7,142,44,92,90,,,,,,,,,,
456,401,39,7,4,145,40,94,94,,,,,,,,,,
462,383,31,17,4,143,41,89,88,,,,,,,,,,
462,381,28,16,5,142,43,89,87,,,,,,,,,,
462,393,32,9,6,155,49,97,83,,,,,,,,,,
462,392,41,15,5,141,44,92,91,,,,,,,,,,
462,376,32,25,7,137,40,88,86,,,,,,,,,,
462,380,29,16,6,139,44,88,92,,,,,,,,,,
462,383,29,16,11,143,33,97,89,,,,,,,,,,
462,387,36,15,8,145,36,97,87,,,,,,,,,,
462,384,30,13,8,140,39,94,93,,,,,,,,,,
462,375,21,16,7,144,40,91,86,,,,,,,,,,
462,377,25,17,9,143,40,95,86,,,,,,,,,,
462,372,19,18,7,138,37,89,90,,,,,,,,,,
462,377,24,16,4,136,42,87,94,,,,,,,,,,
462,381,21,11,4,147,47,91,88,,,,,,,,,,
462,398,42,15,6,137,42,88,93,,,,,,,,,,
462,381,30,20,7,135,38,91,92,,,,,,,,,,
462,388,36,18,7,140,43,91,89,,,,,,,,,,
462,394,41,16,8,144,42,97,86,,,,,,,,,,
462,387,31,13,6,138,41,92,95,,,,,,,,,,
462,374,26,22,8,135,38,90,89,,,,,,,,,,
462,391,34,13,7,149,42,90,85,,,,,,,,,,
462,384,27,13,5,150,43,91,84,,,,,,,,,,
462,376,24,18,6,142,39,90,86,,,,,,,,,,
462,400,52,20,9,131,36,91,96,,,,,,,,,,
462,381,29,17,9,140,39,97,90,,,,,,,,,,
462,382,26,15,7,140,41,90,92,,,,,,,,,,
462,394,37,14,5,146,43,89,86,,,,,,,,,,
462,378,23,15,4,137,45,92,96,,,,,,,,,,
462,374,20,17,7,140,44,91,90,,,,,,,,,,
462,402,40,7,5,146,40,95,93,,,,,,,,,,
468,383,31,17,4,143,41,89,88,,,,,,,,,,
468,381,28,16,5,142,43,89,87,,,,,,,,,,
468,393,32,9,8,155,47,99,83,,,,,,,,,,
468,392,41,15,6,141,43,93,91,,,,,,,,,,
468,376,32,25,7,138,41,88,85,,,,,,,,,,
468,381,30,16,6,138,44,88,93,,,,,,,,,,
468,384,30,16,11,142,33,97,90,,,,,,,,,,
468,386,36,15,8,144,36,97,88,,,,,,,,,,
468,384,30,13,9,140,38,95,93,,,,,,,,,,
468,375,21,16,7,144,40,91,86,,,,,,,,,,
468,378,26,17,9,143,40,95,86,,,,,,,,,,
468,372,19,18,7,138,37,89,90,,,,,,,,,,
468,378,25,16,4,136,42,87,94,,,,,,,,,,
468,381,21,11,4,146,47,91,89,,,,,,,,,,
468,398,42,15,6,136,42,88,94,,,,,,,,,,
468,381,30,20,7,134,38,91,93,,,,,,,,,,
468,388,36,18,7,139,43,91,90,,,,,,,,,,
468,395,42,16,8,145,42,97,85,,,,,,,,,,
468,387,31,13,6,138,41,92,95,,,,,,,,,,
468,373,26,23,8,134,38,90,89,,,,,,,,,,
468,392,35,13,8,149,41,91,85,,,,,,,,,,
468,383,27,14,5,149,43,90,84,,,,,,,,,,
468,375,24,19,6,140,39,89,87,,,,,,,,,,
468,400,52,20,9,130,36,91,97,,,,,,,,,,
468,381,30,18,9,139,39,97,90,,,,,,,,,,
468,382,26,15,7,140,41,90,92,,,,,,,,,,
468,394,37,14,5,146,43,89,86,,,,,,,,,,
468,377,23,16,4,136,45,91,96,,,,,,,,,,
468,374,20,17,8,140,43,92,90,,,,,,,,,,
468,402,40,7,5,146,40,95,93,,,,,,,,,,
474,383,31,17,5,143,40,90,88,,,,,,,,,,
474,381,28,16,5,142,43,89,87,,,,,,,,,,
474,393,32,9,8,155,47,99,83,,,,,,,,,,
474,391,41,16,6,141,43,93,91,,,,,,,,,,
474,376,32,25,7,138,41,88,85,,,,,,,,,,
474,379,30,18,6,137,45,88,92,,,,,,,,,,
474,384,30,16,11,143,34,97,89,,,,,,,,,,
474,386,36,15,8,144,36,97,88,,,,,,,,,,
474,383,30,14,9,138,38,95,94,,,,,,,,,,
474,376,22,16,7,144,40,91,86,,,,,,,,,,
474,378,26,17,9,142,40,95,87,,,,,,,,,,
474,372,19,18,7,138,37,89,90,,,,,,,,,,
474,378,25,16,5,136,41,88,94,,,,,,,,,,
474,380,21,12,4,145,47,90,89,,,,,,,,,,
474,398,42,15,6,136,42,88,94,,,,,,,,,,
474,381,30,20,7,134,38,91,93,,,,,,,,,,
474,389,37,18,7,138,43,91,91,,,,,,,,,,
474,395,42,16,8,145,42,97,85,,,,,,,,,,
474,386,31,14,6,137,41,91,95,,,,,,,,,,
474,373,26,23,8,134,38,90,89,,,,,,,,,,
474,393,36,13,8,149,41,91,85,,,,,,,,,,
474,382,27,15,5,148,43,90,84,,,,,,,,,,
474,374,24,20,6,138,39,89,88,,,,,,,,,,
474,400,52,20,9,130,36,91,97,,,,,,,,,,
474,382,31,18,9,139,39,97,90,,,,,,,,,,
474,382,26,15,7,140,41,90,92,,,,,,,,,,
474,394,37,14,5,146,43,89,86,,,,,,,,,,
474,378,24,16,4,136,45,91,96,,,,,,,,,,
474,375,21,17,8,140,43,92,90,,,,,,,,,,
474,402,40,7,5,147,41,95,92,,,,,,,,,,
480,384,32,17,6,143,39,91,88,,,,,,,,,,
480,380,28,17,5,141,43,89,87,,,,,,,,,,
480,394,33,9,9,155,46,100,83,,,,,,,,,,
480,390,41,17,6,140,43,93,91,,,,,,,,,,
480,376,32,25,7,138,41,88,85,,,,,,,,,,
480,379,30,18,6,137,45,88,92,,,,,,,,,,
480,384,30,16,11,143,34,97,89,,,,,,,,,,
480,387,37,15,9,144,35,98,88,,,,,,,,,,
480,385,32,14,10,137,38,96,95,,,,,,,,,,
480,376,22,16,7,144,40,91,86,,,,,,,,,,
480,379,27,17,9,142,40,95,87,,,,,,,,,,
480,373,20,18,7,138,37,89,90,,,,,,,,,,
480,378,25,16,5,136,41,88,94,,,,,,,,,,
480,380,21,12,4,146,47,90,88,,,,,,,,,,
480,397,42,16,6,137,43,88,93,,,,,,,,,,
480,381,30,20,7,134,38,91,93,,,,,,,,,,
480,389,37,18,7,138,43,91,91,,,,,,,,,,
480,395,43,17,8,145,42,97,85,,,,,,,,,,
480,386,31,14,6,137,41,91,95,,,,,,,,,,
480,371,26,25,8,133,38,89,89,,,,,,,,,,
480,395,38,13,9,148,40,92,86,,,,,,,,,,
480,383,28,15,5,148,43,90,84,,,,,,,,,,
480,373,24,21,7,137,38,90,88,,,,,,,,,,
480,400,52,20,10,130,36,92,97,,,,,,,,,,
480,382,31,18,9,139,39,97,90,,,,,,,,,,
480,383,27,15,7,139,41,90,93,,,,,,,,,,
480,394,37,14,5,146,43,89,86,,,,,,,,,,
480,379,25,16,4,136,45,91,96,,,,,,,,,,
480,375,21,17,8,141,45,92,89,,,,,,,,,,
480,401,40,8,5,146,41,94,92,,,,,,,,,,
486,384,32,17,7,143,38,92,88,,,,,,,,,,
486,382,30,17,6,141,42,90,87,,,,,,,,,,
486,394,33,9,9,155,46,100,83,,,,,,,,,,
486,390,41,17,6,140,43,93,91,,,,,,,,,,
486,377,33,25,7,138,41,88,85,,,,,,,,,,
486,380,31,18,6,137,45,88,92,,,,,,,,,,
486,384,30,16,11,142,34,97,90,,,,,,,,,,
486,387,37,15,9,143,35,98,89,,,,,,,,,,
486,385,32,14,10,137,38,96,95,,,,,,,,,,
486,377,23,16,7,144,40,91,86,,,,,,,,,,
486,379,28,18,9,141,40,95,87,,,,,,,,,,
486,373,20,18,7,139,38,89,89,,,,,,,,,,
486,379,26,16,5,136,41,88,94,,,,,,,,,,
486,380,21,12,4,145,47,90,89,,,,,,,,,,
486,398,43,16,6,137,43,88,93,,,,,,,,,,
486,381,30,20,7,134,38,91,93,,,,,,,,,,
486,389,37,18,8,138,42,92,91,,,,,,,,,,
486,395,43,17,8,145,42,97,85,,,,,,,,,,
486,386,31,14,6,137,41,91,95,,,,,,,,,,
486,372,27,25,8,133,38,89,89,,,,,,,,,,
486,395,39,14,9,147,40,92,86,,,,,,,,,,
486,383,28,15,5,148,43,90,84,,,,,,,,,,
486,373,24,21,7,137,38,90,88,,,,,,,,,,
486,400,52,20,10,130,37,92,97,,,,,,,,,,
486,381,31,19,9,137,39,97,91,,,,,,,,,,
486,383,27,15,7,140,42,90,92,,,,,,,,,,
486,394,37,14,6,144,42,90,88,,,,,,,,,,
486,379,25,16,4,136,45,91,96,,,,,,,,,,
486,375,21,17,8,142,45,92,88,,,,,,,,,,
486,401,40,8,7,146,39,96,92,,,,,,,,,,
492,384,32,17,7,143,38,92,88,,,,,,,,,,
492,383,31,17,6,141,42,90,87,,,,,,,,,,
492,394,33,9,9,155,46,100,83,,,,,,,,,,
492,390,41,17,6,139,43,93,92,,,,,,,,,,
492,377,33,25,7,137,41,88,86,,,,,,,,,,
492,380,31,18,6,137,45,88,92,,,,,,,,,,
492,384,31,17,11,142,35,96,89,,,,,,,,,,
492,387,37,15,9,143,35,98,89,,,,,,,,,,
492,383,32,16,10,135,38,95,95,,,,,,,,,,
492,377,23,16,7,144,40,91,86,,,,,,,,,,
492,379,28,18,9,141,40,95,87,,,,,,,,,,
492,373,20,18,7,139,38,89,89,,,,,,,,,,
492,379,26,16,5,136,41,88,94,,,,,,,,,,
492,380,21,12,4,145,47,90,89,,,,,,,,,,
492,397,43,17,6,136,43,88,93,,,,,,,,,,
492,381,30,20,7,134,38,91,93,,,,,,,,,,
492,389,37,18,8,136,42,92,93,,,,,,,,,,
492,395,43,17,8,145,42,97,85,,,,,,,,,,
492,387,32,14,6,136,41,91,96,,,,,,,,,,
492,374,29,25,8,132,38,89,90,,,,,,,,,,
492,396,40,14,10,147,39,93,86,,,,,,,,,,
492,383,28,15,5,148,43,90,84,,,,,,,,,,
492,374,25,21,7,136,38,90,89,,,,,,,,,,
492,400,52,20,10,131,37,92,96,,,,,,,,,,
492,381,31,19,9,137,39,97,91,,,,,,,,,,
492,383,27,15,7,140,42,90,92,,,,,,,,,,
492,393,37,15,6,143,42,89,88,,,,,,,,,,
492,381,27,16,5,136,45,92,96,,,,,,,,,,
492,374,21,18,8,141,45,92,88,,,,,,,,,,
492,401,41,9,7,145,39,95,92,,,,,,,,,,
498,385,33,17,7,143,38,92,88,,,,,,,,,,
498,383,31,17,7,141,41,91,87,,,,,,,,,,
498,394,33,9,9,155,46,100,83,,,,,,,,,,
498,391,42,17,6,139,43,93,92,,,,,,,,,,
498,377,33,25,7,136,41,88,87,,,,,,,,,,
498,378,31,20,6,134,45,87,93,,,,,,,,,,
498,383,31,18,11,141,35,95,89,,,,,,,,,,
498,386,37,15,9,143,36,98,89,,,,,,,,,,
498,382,32,17,10,134,38,94,95,,,,,,,,,,
498,377,23,16,7,144,40,91,86,,,,,,,,,,
498,379,28,18,9,141,40,95,87,,,,,,,,,,
498,373,20,18,8,138,37,90,90,,,,,,,,,,
498,380,27,16,5,135,41,88,95,,,,,,,,,,
498,379,21,13,5,144,46,91,89,,,,,,,,,,
498,398,44,17,6,135,43,88,94,,,,,,,,,,
498,381,30,20,7,134,38,91,93,,,,,,,,,,
498,390,38,18,8,136,42,92,93,,,,,,,,,,
498,396,44,17,8,144,42,97,86,,,,,,,,,,
498,388,33,14,6,136,41,91,96,,,,,,,,,,
498,374,29,25,8,132,38,89,90,,,,,,,,,,
498,397,41,14,10,147,39,93,86,,,,,,,,,,
498,383,28,15,5,148,43,90,84,,,,,,,,,,
498,375,26,21,7,136,38,90,89,,,,,,,,,,
498,400,52,20,10,130,37,92,97,,,,,,,,,,
498,381,31,19,9,137,39,97,91,,,,,,,,,,
498,383,27,15,7,139,42,90,93,,,,,,,,,,
498,393,37,15,6,143,42,89,88,,,,,,,,,,
498,381,27,16,5,136,45,92,96,,,,,,,,,,
498,374,21,18,8,141,45,92,88,,,,,,,,,,
498,401,41,9,7,145,39,95,92,,,,,,,,,,
504,385,33,17,7,142,38,92,89,,,,,,,,,,
504,384,32,17,7,141,42,91,87,,,,,,,,,,
504,393,33,10,9,154,46,99,83,,,,,,,,,,
504,391,42,17,7,139,42,94,92,,,,,,,,,,
504,377,33,25,7,137,42,88,86,,,,,,,,,,
504,378,31,20,6,134,45,87,93,,,,,,,,,,
504,383,31,18,11,142,36,95,88,,,,,,,,,,
504,386,37,15,9,144,37,98,88,,,,,,,,,,
504,383,33,17,10,135,39,94,94,,,,,,,,,,
504,378,24,16,7,144,40,91,86,,,,,,,,,,
504,380,29,18,9,141,40,95,87,,,,,,,,,,
504,373,20,18,8,138,37,90,90,,,,,,,,,,
504,380,27,16,5,135,41,88,95,,,,,,,,,,
504,380,22,13,5,144,46,91,89,,,,,,,,,,
504,399,45,17,6,135,43,88,94,,,,,,,,,,
504,381,30,20,7,134,38,91,93,,,,,,,,,,
504,390,38,18,8,136,42,92,93,,,,,,,,,,
504,396,45,18,8,144,42,97,86,,,,,,,,,,
504,388,33,14,6,136,41,91,96,,,,,,,,,,
504,374,29,25,8,132,38,89,90,,,,,,,,,,
504,397,41,14,10,147,39,93,86,,,,,,,,,,
504,383,28,15,6,149,42,91,83,,,,,,,,,,
504,374,26,22,7,135,38,90,89,,,,,,,,,,
504,400,52,20,10,130,38,92,96,,,,,,,,,,
504,381,31,19,9,137,39,97,91,,,,,,,,,,
504,383,27,15,7,139,42,90,93,,,,,,,,,,
504,394,38,15,6,143,42,89,88,,,,,,,,,,
504,381,27,16,5,136,45,92,96,,,,,,,,,,
504,375,22,18,8,141,45,92,88,,,,,,,,,,
504,401,41,9,7,146,40,95,91,,,,,,,,,,
510,385,33,17,7,142,38,92,89,,,,,,,,,,
510,384,32,17,7,141,42,91,87,,,,,,,,,,
510,393,33,10,9,154,46,99,83,,,,,,,,,,
510,392,43,17,7,140,42,94,91,,,,,,,,,,
