,,,,,,,,,,,,,,,,,,,,,,Steps,,,,,,,,,,,,,,,,,,,,
1020,41,51,25,46,42,48,30,26,14,4,33,43,18,28,21,27,24,28,11,8,,,,,,,,,,,,,,,,,,,,,,
1020,30,43,24,47,42,48,30,24,16,4,38,45,18,28,21,27,24,30,13,9,,,,,,,,,,,,,,,,,,,,,,
1020,41,55,22,47,42,48,30,28,15,2,33,43,19,28,21,27,23,29,15,10,,,,,,,,,,,,,,,,,,,,,,
1020,33,51,24,47,42,48,31,27,12,6,41,38,19,26,21,27,24,30,11,9,,,,,,,,,,,,,,,,,,,,,,
1020,43,51,25,47,42,48,29,28,16,6,28,42,18,28,21,27,23,24,11,6,,,,,,,,,,,,,,,,,,,,,,
1020,43,46,23,47,42,48,29,28,8,3,30,42,17,28,21,27,23,29,13,8,,,,,,,,,,,,,,,,,,,,,,
1020,40,47,25,46,42,48,30,29,11,4,32,40,19,27,21,27,22,28,12,7,,,,,,,,,,,,,,,,,,,,,,
1020,33,43,25,47,42,48,28,29,14,5,40,44,18,28,19,27,23,25,12,7,,,,,,,,,,,,,,,,,,,,,,
1020,34,45,25,47,41,48,28,28,15,5,32,35,19,27,20,27,22,23,12,7,,,,,,,,,,,,,,,,,,,,,,
1020,44,50,24,47,42,48,27,27,15,5,44,41,19,27,21,27,24,28,12,8,,,,,,,,,,,,,,,,,,,,,,
1026,29,46,21,44,44,52,29,29,12,2,33,38,18,30,20,24,27,27,13,7,,,,,,,,,,,,,,,,,,,,,,
1026,30,43,20,43,44,51,28,26,14,3,32,38,19,30,20,23,28,27,12,6,,,,,,,,,,,,,,,,,,,,,,
1026,39,47,20,44,44,52,30,28,12,5,33,40,19,30,19,24,28,26,10,9,,,,,,,,,,,,,,,,,,,,,,
1026,47,43,21,44,44,52,29,24,13,6,36,39,19,29,20,24,21,27,12,8,,,,,,,,,,,,,,,,,,,,,,
1026,37,46,20,44,44,52,29,24,15,7,38,40,17,30,20,24,24,28,13,6,,,,,,,,,,,,,,,,,,,,,,
1026,41,46,21,44,44,52,31,27,14,7,36,42,19,30,20,24,28,27,14,8,,,,,,,,,,,,,,,,,,,,,,
1026,33,55,18,43,44,52,26,27,14,4,33,41,18,29,20,24,27,28,14,9,,,,,,,,,,,,,,,,,,,,,,
1026,42,56,20,44,44,52,29,27,14,7,28,43,16,30,20,24,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,
1026,41,51,21,44,44,52,31,29,16,7,35,40,17,30,20,24,27,22,11,7,,,,,,,,,,,,,,,,,,,,,,
1026,44,48,21,44,44,52,28,28,12,6,34,40,19,30,20,24,28,30,12,9,,,,,,,,,,,,,,,,,,,,,,
1026,34,48,21,44,44,52,30,27,14,6,33,41,17,29,19,24,27,28,12,9,,,,,,,,,,,,,,,,,,,,,,
1026,38,43,21,43,44,52,28,26,14,5,43,41,17,30,20,24,28,26,13,7,,,,,,,,,,,,,,,,,,,,,,
1026,35,45,18,44,44,52,26,26,15,5,39,53,19,29,20,24,25,30,12,8,,,,,,,,,,,,,,,,,,,,,,
1026,37,44,21,43,44,52,28,24,12,5,35,38,18,30,20,24,27,30,10,10,,,,,,,,,,,,,,,,,,,,,,
1026,34,46,21,44,44,52,30,22,15,5,34,38,18,29,19,24,25,27,11,9,,,,,,,,,,,,,,,,,,,,,,
1026,48,47,21,43,44,51,31,29,13,5,42,44,19,30,20,24,28,26,12,11,,,,,,,,,,,,,,,,,,,,,,
1026,31,48,17,43,44,52,30,27,13,5,34,40,17,30,20,24,27,28,9,10,,,,,,,,,,,,,,,,,,,,,,
1026,36,46,21,44,44,52,30,28,11,6,34,37,19,29,20,24,25,22,13,8,,,,,,,,,,,,,,,,,,,,,,
1026,42,46,21,44,44,51,30,28,9,7,46,35,18,30,20,24,28,26,8,9,,,,,,,,,,,,,,,,,,,,,,
1026,42,48,20,44,44,52,31,27,14,6,30,43,19,28,20,24,29,28,10,11,,,,,,,,,,,,,,,,,,,,,,
1026,42,51,21,43,44,52,31,26,12,5,34,41,18,30,20,24,28,28,10,9,,,,,,,,,,,,,,,,,,,,,,
1026,30,43,20,44,44,52,30,25,14,6,38,43,18,30,20,24,28,30,12,10,,,,,,,,,,,,,,,,,,,,,,
1026,42,55,20,42,44,52,30,29,13,4,33,41,19,30,20,24,27,29,14,11,,,,,,,,,,,,,,,,,,,,,,
1026,33,51,20,44,44,52,31,27,12,7,41,36,19,28,20,24,28,30,11,9,,,,,,,,,,,,,,,,,,,,,,
1026,42,53,21,44,44,52,30,27,16,7,27,40,18,30,20,24,27,23,11,6,,,,,,,,,,,,,,,,,,,,,,
1026,42,47,20,43,44,52,30,27,9,3,30,39,18,29,20,24,27,29,11,9,,,,,,,,,,,,,,,,,,,,,,
1026,40,47,21,43,44,52,30,29,11,5,31,39,19,29,20,24,26,28,12,7,,,,,,,,,,,,,,,,,,,,,,
1026,33,43,21,44,44,52,28,29,13,6,40,42,18,30,18,24,27,25,11,8,,,,,,,,,,,,,,,,,,,,,,
1026,35,45,21,44,43,52,28,29,13,7,32,34,18,29,19,24,26,23,11,8,,,,,,,,,,,,,,,,,,,,,,
1026,44,50,20,44,44,52,28,26,14,7,43,40,19,29,20,24,28,28,11,9,,,,,,,,,,,,,,,,,,,,,,
1032,29,46,21,44,44,52,29,29,12,2,33,38,18,30,20,24,27,27,13,7,,,,,,,,,,,,,,,,,,,,,,
1032,30,43,20,43,44,51,28,26,14,3,32,38,19,30,20,23,28,27,12,6,,,,,,,,,,,,,,,,,,,,,,
1032,39,47,20,44,44,52,30,28,12,5,34,40,19,30,19,24,28,26,10,9,,,,,,,,,,,,,,,,,,,,,,
1032,47,43,21,44,44,52,28,24,13,6,37,39,19,29,20,24,21,27,12,8,,,,,,,,,,,,,,,,,,,,,,
1032,37,46,20,44,44,52,29,24,15,7,38,40,17,30,20,24,24,28,13,6,,,,,,,,,,,,,,,,,,,,,,
1032,41,46,21,44,44,52,31,27,13,7,35,43,19,30,20,24,28,27,14,8,,,,,,,,,,,,,,,,,,,,,,
1032,34,55,18,43,44,52,26,27,14,4,32,42,18,29,20,24,27,28,14,9,,,,,,,,,,,,,,,,,,,,,,
1032,43,56,20,44,44,52,29,27,14,7,28,43,16,30,20,24,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,
1032,42,51,21,44,44,52,31,29,16,7,36,40,17,30,20,24,27,22,11,7,,,,,,,,,,,,,,,,,,,,,,
1032,44,48,21,44,44,52,28,28,12,6,34,40,19,30,20,24,28,30,12,9,,,,,,,,,,,,,,,,,,,,,,
1032,34,48,21,44,44,52,30,27,14,6,33,41,17,29,19,24,27,28,12,9,,,,,,,,,,,,,,,,,,,,,,
1032,38,43,21,43,44,52,28,26,14,5,44,41,17,30,20,24,28,26,13,7,,,,,,,,,,,,,,,,,,,,,,
1032,35,45,18,44,44,52,26,26,15,5,39,53,19,29,20,24,25,30,12,8,,,,,,,,,,,,,,,,,,,,,,
1032,38,44,21,43,44,52,28,24,12,5,34,39,18,30,20,24,27,30,10,10,,,,,,,,,,,,,,,,,,,,,,
1032,34,46,21,44,44,52,30,22,15,5,34,38,18,29,19,24,25,27,11,9,,,,,,,,,,,,,,,,,,,,,,
1032,48,47,21,43,44,51,31,29,13,5,42,44,19,30,20,24,28,26,12,11,,,,,,,,,,,,,,,,,,,,,,
1032,32,48,17,43,44,52,29,27,13,5,33,41,17,30,20,24,27,28,9,10,,,,,,,,,,,,,,,,,,,,,,
1032,36,46,21,44,44,52,30,28,11,6,34,37,19,29,20,24,25,22,13,8,,,,,,,,,,,,,,,,,,,,,,
1032,41,47,21,44,44,51,30,28,9,7,45,36,18,30,20,24,28,26,8,9,,,,,,,,,,,,,,,,,,,,,,
1032,42,48,20,44,44,52,31,27,14,6,29,44,19,28,20,24,29,28,10,11,,,,,,,,,,,,,,,,,,,,,,
1032,42,51,21,43,44,52,31,26,12,5,33,42,18,30,20,24,28,28,10,9,,,,,,,,,,,,,,,,,,,,,,
1032,30,43,20,44,44,52,30,25,14,6,38,43,18,30,20,24,28,30,12,10,,,,,,,,,,,,,,,,,,,,,,
1032,42,55,20,42,44,52,30,29,13,4,33,41,19,30,20,24,27,29,14,11,,,,,,,,,,,,,,,,,,,,,,
1032,32,52,20,44,44,52,31,27,12,7,43,36,19,28,20,24,28,30,11,9,,,,,,,,,,,,,,,,,,,,,,
1032,43,53,21,44,44,52,30,27,16,7,28,40,18,30,20,24,27,23,11,6,,,,,,,,,,,,,,,,,,,,,,
1032,42,47,20,43,44,52,30,27,9,3,30,39,18,29,20,24,27,29,11,9,,,,,,,,,,,,,,,,,,,,,,
1032,40,47,21,43,44,52,30,29,11,5,31,39,19,29,20,24,26,28,12,7,,,,,,,,,,,,,,,,,,,,,,
1032,33,43,21,44,44,52,28,29,12,6,39,43,18,30,18,24,27,25,11,8,,,,,,,,,,,,,,,,,,,,,,
1032,35,45,21,44,43,52,28,29,13,7,32,34,18,29,19,24,25,23,11,8,,,,,,,,,,,,,,,,,,,,,,
1032,43,51,20,44,44,52,28,26,14,7,43,40,19,29,20,24,28,28,11,9,,,,,,,,,,,,,,,,,,,,,,
1038,29,46,21,44,44,52,29,29,12,2,33,38,18,30,20,24,27,27,13,7,,,,,,,,,,,,,,,,,,,,,,
1038,30,43,20,43,44,51,28,26,14,3,32,38,19,30,20,23,28,27,12,6,,,,,,,,,,,,,,,,,,,,,,
1038,37,49,20,44,44,52,30,28,12,5,35,40,19,30,19,24,28,26,10,9,,,,,,,,,,,,,,,,,,,,,,
1038,47,43,21,44,44,52,28,24,13,6,37,39,19,29,20,24,21,27,11,8,,,,,,,,,,,,,,,,,,,,,,
1038,38,46,20,44,44,52,29,24,15,7,38,40,17,30,20,24,24,28,13,6,,,,,,,,,,,,,,,,,,,,,,
1038,40,47,21,44,44,52,31,27,13,7,35,43,19,30,20,24,28,27,14,8,,,,,,,,,,,,,,,,,,,,,,
1038,34,55,18,43,44,52,26,27,14,4,32,42,18,29,20,24,27,28,14,9,,,,,,,,,,,,,,,,,,,,,,
1038,43,56,20,44,44,52,29,27,14,7,28,43,16,30,20,24,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,
1038,43,51,21,44,44,52,31,29,16,7,36,40,17,30,20,24,27,22,11,7,,,,,,,,,,,,,,,,,,,,,,
1038,44,48,21,44,44,52,28,28,12,6,33,41,19,30,20,24,28,30,12,9,,,,,,,,,,,,,,,,,,,,,,
1038,34,48,21,44,44,52,30,27,14,6,33,41,17,29,19,24,27,28,12,9,,,,,,,,,,,,,,,,,,,,,,
1038,38,43,21,43,44,52,28,25,14,5,44,41,17,30,20,24,28,25,13,7,,,,,,,,,,,,,,,,,,,,,,
1038,35,45,18,44,44,52,26,26,15,5,39,53,19,29,20,24,25,30,11,8,,,,,,,,,,,,,,,,,,,,,,
1038,38,44,21,43,44,52,28,24,12,5,33,40,18,30,20,24,27,30,10,10,,,,,,,,,,,,,,,,,,,,,,
1038,33,47,21,44,44,52,30,22,15,5,34,38,18,29,19,24,25,27,11,9,,,,,,,,,,,,,,,,,,,,,,
1038,47,48,21,43,44,51,31,28,13,5,41,45,19,30,20,24,28,26,12,11,,,,,,,,,,,,,,,,,,,,,,
1038,31,49,17,43,44,52,29,27,13,5,33,42,17,30,20,24,27,28,9,10,,,,,,,,,,,,,,,,,,,,,,
1038,36,46,21,44,44,52,30,28,11,6,34,37,19,29,20,24,25,22,13,8,,,,,,,,,,,,,,,,,,,,,,
1038,42,47,21,44,44,51,30,28,9,7,45,36,18,30,20,24,28,26,8,9,,,,,,,,,,,,,,,,,,,,,,
1038,41,49,20,44,44,52,31,27,14,6,29,44,19,28,20,24,29,28,10,11,,,,,,,,,,,,,,,,,,,,,,
1038,41,52,21,43,44,52,31,26,12,5,33,42,18,30,20,24,27,28,10,9,,,,,,,,,,,,,,,,,,,,,,
1038,30,43,20,44,44,52,30,25,14,6,38,43,18,30,20,24,28,30,12,10,,,,,,,,,,,,,,,,,,,,,,
1038,43,55,20,42,44,52,30,29,13,4,33,41,19,30,20,24,27,29,14,11,,,,,,,,,,,,,,,,,,,,,,
1038,32,53,20,44,44,52,31,27,12,7,43,36,19,28,20,24,28,30,11,9,,,,,,,,,,,,,,,,,,,,,,
1038,44,53,21,44,44,52,30,27,16,7,28,40,18,30,20,24,27,23,11,6,,,,,,,,,,,,,,,,,,,,,,
1038,42,47,20,43,44,52,30,27,9,3,30,39,18,29,20,24,27,29,11,9,,,,,,,,,,,,,,,,,,,,,,
1038,40,47,21,43,44,52,30,29,11,5,31,39,19,29,20,24,26,28,12,7,,,,,,,,,,,,,,,,,,,,,,
1038,33,43,21,44,44,52,28,29,12,6,39,43,18,30,18,24,27,25,11,8,,,,,,,,,,,,,,,,,,,,,,
1038,35,45,21,44,43,52,28,29,13,7,32,34,18,29,19,24,25,23,11,7,,,,,,,,,,,,,,,,,,,,,,
1038,43,51,20,44,44,52,28,25,14,7,43,41,19,29,20,24,28,28,11,9,,,,,,,,,,,,,,,,,,,,,,
1044,29,46,21,44,44,52,29,29,12,2,33,38,18,30,20,24,27,27,13,7,,,,,,,,,,,,,,,,,,,,,,
1044,29,44,20,43,44,51,28,26,14,3,32,38,19,30,20,23,28,27,12,6,,,,,,,,,,,,,,,,,,,,,,
1044,37,49,20,44,44,52,30,28,12,5,35,40,19,30,19,24,28,26,10,9,,,,,,,,,,,,,,,,,,,,,,
1044,47,43,21,44,44,52,28,24,13,6,37,39,19,29,20,24,20,27,11,8,,,,,,,,,,,,,,,,,,,,,,
1044,38,46,20,44,44,52,29,24,15,7,38,41,17,30,20,24,24,28,13,6,,,,,,,,,,,,,,,,,,,,,,
1044,40,47,21,44,44,52,31,27,13,7,34,44,19,30,20,24,28,27,14,8,,,,,,,,,,,,,,,,,,,,,,
1044,34,55,18,43,44,52,26,27,14,4,32,42,18,29,20,24,27,28,14,9,,,,,,,,,,,,,,,,,,,,,,
1044,43,56,20,44,44,52,29,27,14,7,28,43,16,30,20,24,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,
1044,44,51,21,44,44,52,31,29,16,7,36,40,17,30,20,24,27,22,11,7,,,,,,,,,,,,,,,,,,,,,,
1044,44,48,21,44,44,52,28,28,12,6,33,41,19,30,20,24,28,30,12,8,,,,,,,,,,,,,,,,,,,,,,
1044,34,48,21,44,44,52,30,27,14,6,33,41,17,29,19,24,27,28,12,9,,,,,,,,,,,,,,,,,,,,,,
1044,38,43,21,43,44,52,28,25,14,5,43,42,17,30,20,24,28,25,13,7,,,,,,,,,,,,,,,,,,,,,,
1044,35,45,18,44,44,52,26,26,15,5,39,54,19,29,20,24,25,30,11,8,,,,,,,,,,,,,,,,,,,,,,
1044,38,44,21,43,44,52,28,24,12,5,33,40,18,30,20,24,27,30,10,10,,,,,,,,,,,,,,,,,,,,,,
1044,33,47,21,44,44,52,30,22,15,5,34,38,18,29,19,24,25,27,11,9,,,,,,,,,,,,,,,,,,,,,,
1044,47,48,21,43,44,51,31,28,13,5,40,46,19,30,20,24,28,26,12,11,,,,,,,,,,,,,,,,,,,,,,
1044,31,49,17,43,44,52,29,27,13,5,33,42,17,30,20,24,27,28,9,10,,,,,,,,,,,,,,,,,,,,,,
1044,36,46,21,44,44,52,30,28,11,6,35,37,19,29,20,24,25,22,13,8,,,,,,,,,,,,,,,,,,,,,,
1044,43,47,21,44,44,51,30,28,9,7,45,36,18,30,20,24,28,26,8,9,,,,,,,,,,,,,,,,,,,,,,
1044,40,50,20,44,44,52,31,27,14,6,29,44,19,28,20,24,29,28,10,11,,,,,,,,,,,,,,,,,,,,,,
1044,41,52,21,43,44,52,31,26,12,5,33,42,18,30,20,24,27,28,10,9,,,,,,,,,,,,,,,,,,,,,,
1044,30,43,20,44,44,52,30,25,14,6,38,43,18,30,20,24,27,29,12,10,,,,,,,,,,,,,,,,,,,,,,
1044,43,55,20,42,44,52,30,29,13,4,33,41,19,30,20,24,26,29,14,11,,,,,,,,,,,,,,,,,,,,,,
1044,32,54,20,44,44,52,31,27,12,7,41,38,19,28,20,24,28,30,11,9,,,,,,,,,,,,,,,,,,,,,,
1044,44,53,21,44,44,52,30,27,16,7,28,40,18,30,20,24,27,23,11,6,,,,,,,,,,,,,,,,,,,,,,
1044,41,48,20,43,44,52,30,27,9,3,30,39,18,29,20,24,27,29,11,9,,,,,,,,,,,,,,,,,,,,,,
1044,41,47,21,43,44,52,30,29,11,5,31,39,19,29,20,24,26,28,12,7,,,,,,,,,,,,,,,,,,,,,,
1044,33,43,21,44,44,52,28,29,12,6,39,43,18,30,18,24,27,25,11,8,,,,,,,,,,,,,,,,,,,,,,
1044,35,45,21,44,43,52,28,29,13,7,31,35,18,29,19,24,25,23,11,7,,,,,,,,,,,,,,,,,,,,,,
1044,43,51,20,44,44,52,28,25,14,7,43,41,19,29,20,24,28,28,11,9,,,,,,,,,,,,,,,,,,,,,,
1050,29,46,21,44,44,52,29,29,12,2,33,38,18,30,20,24,27,27,13,7,,,,,,,,,,,,,,,,,,,,,,
1050,30,44,20,43,44,51,28,26,14,3,33,38,19,30,20,23,28,27,12,6,,,,,,,,,,,,,,,,,,,,,,
1050,37,49,20,44,44,52,30,28,12,5,35,40,19,30,19,24,28,26,10,9,,,,,,,,,,,,,,,,,,,,,,
1050,47,43,21,44,44,52,28,24,13,6,36,40,19,29,20,24,20,27,11,8,,,,,,,,,,,,,,,,,,,,,,
1050,38,46,20,44,44,52,29,24,15,7,38,41,17,30,20,24,24,28,13,6,,,,,,,,,,,,,,,,,,,,,,
1050,40,47,21,44,44,52,31,27,13,7,34,44,19,30,20,24,28,27,14,8,,,,,,,,,,,,,,,,,,,,,,
1050,33,56,18,43,44,52,26,27,14,4,32,42,18,29,20,24,27,28,14,9,,,,,,,,,,,,,,,,,,,,,,
1050,43,56,20,44,44,52,29,27,14,7,28,43,16,30,20,24,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,
1050,44,51,21,44,44,52,31,29,16,7,36,40,17,30,20,24,27,22,11,7,,,,,,,,,,,,,,,,,,,,,,
1050,44,48,21,44,44,52,28,28,12,6,32,42,19,30,20,24,28,30,12,8,,,,,,,,,,,,,,,,,,,,,,
1050,34,48,21,44,44,52,30,27,14,6,33,41,17,29,19,24,27,28,12,9,,,,,,,,,,,,,,,,,,,,,,
1050,38,43,21,43,44,52,28,25,14,5,43,42,17,30,20,24,28,25,13,7,,,,,,,,,,,,,,,,,,,,,,
1050,35,45,18,44,44,52,26,26,15,5,39,54,19,29,20,24,25,30,11,8,,,,,,,,,,,,,,,,,,,,,,
1050,38,44,21,43,44,52,28,24,12,5,33,40,18,30,20,24,27,30,10,10,,,,,,,,,,,,,,,,,,,,,,
1050,33,47,21,44,44,52,30,22,15,5,34,38,18,29,19,24,25,27,11,9,,,,,,,,,,,,,,,,,,,,,,
1050,46,49,21,43,44,51,31,28,13,5,39,47,19,30,20,24,28,26,12,11,,,,,,,,,,,,,,,,,,,,,,
1050,31,49,17,43,44,52,29,27,13,5,33,42,17,30,20,24,27,28,9,10,,,,,,,,,,,,,,,,,,,,,,
1050,36,46,21,44,44,52,30,27,11,6,35,37,19,29,20,24,25,22,13,8,,,,,,,,,,,,,,,,,,,,,,
1050,43,47,21,44,44,51,30,28,9,7,44,37,18,30,20,24,28,26,8,9,,,,,,,,,,,,,,,,,,,,,,
1050,40,50,20,44,44,52,31,27,14,6,29,44,19,28,20,24,29,28,10,11,,,,,,,,,,,,,,,,,,,,,,
1050,41,52,21,43,44,52,31,26,12,5,33,42,18,30,20,24,27,28,10,9,,,,,,,,,,,,,,,,,,,,,,
1050,30,43,20,44,44,52,29,25,14,6,39,43,18,30,20,24,27,29,12,10,,,,,,,,,,,,,,,,,,,,,,
1050,42,56,20,42,44,52,30,29,13,4,33,41,19,30,20,24,26,29,14,11,,,,,,,,,,,,,,,,,,,,,,
1050,32,54,20,44,44,52,31,27,12,7,41,38,19,28,20,24,28,30,10,8,,,,,,,,,,,,,,,,,,,,,,
1050,43,54,21,44,44,52,30,27,16,7,28,40,18,30,20,24,27,23,11,6,,,,,,,,,,,,,,,,,,,,,,
1050,41,48,20,43,44,52,30,27,9,3,30,39,18,29,20,24,27,29,11,9,,,,,,,,,,,,,,,,,,,,,,
1050,41,47,21,43,44,52,30,29,11,5,31,39,19,29,20,24,26,27,12,7,,,,,,,,,,,,,,,,,,,,,,
1050,33,43,21,44,44,52,28,29,12,6,38,44,18,30,18,24,27,25,11,8,,,,,,,,,,,,,,,,,,,,,,
1050,35,45,21,44,43,52,28,29,13,7,32,35,18,29,19,24,25,23,11,7,,,,,,,,,,,,,,,,,,,,,,
1050,43,51,20,44,44,52,28,25,14,7,43,41,19,29,20,24,28,28,11,9,,,,,,,,,,,,,,,,,,,,,,
1056,29,46,21,44,44,52,28,29,12,2,32,39,18,30,20,24,27,27,13,7,,,,,,,,,,,,,,,,,,,,,,
1056,30,44,20,43,44,51,28,26,14,3,33,38,19,30,20,23,28,27,12,6,,,,,,,,,,,,,,,,,,,,,,
1056,37,49,20,44,44,52,30,28,12,5,34,41,19,30,19,24,28,26,10,9,,,,,,,,,,,,,,,,,,,,,,
1056,46,44,21,44,44,52,28,24,13,6,36,40,19,29,20,24,20,27,11,8,,,,,,,,,,,,,,,,,,,,,,
1056,38,46,20,44,44,52,29,24,15,7,38,41,17,30,20,24,24,28,13,6,,,,,,,,,,,,,,,,,,,,,,
1056,40,47,21,44,44,52,31,27,13,7,34,44,19,30,20,24,27,27,14,8,,,,,,,,,,,,,,,,,,,,,,
1056,33,56,18,43,44,52,26,27,14,4,32,42,18,29,20,24,27,28,14,9,,,,,,,,,,,,,,,,,,,,,,
1056,42,57,20,44,44,52,29,27,14,7,28,43,16,30,20,24,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,
1056,43,52,21,44,44,52,31,29,16,7,36,41,17,30,20,24,27,22,11,7,,,,,,,,,,,,,,,,,,,,,,
1056,44,48,21,44,44,52,27,28,12,6,32,42,19,30,20,24,28,30,12,8,,,,,,,,,,,,,,,,,,,,,,
1056,35,48,21,44,44,52,30,27,14,6,33,41,17,29,19,24,27,28,12,9,,,,,,,,,,,,,,,,,,,,,,
1056,38,43,21,43,44,52,28,25,14,5,45,42,17,30,20,24,28,24,13,7,,,,,,,,,,,,,,,,,,,,,,
1056,35,46,18,44,44,52,26,26,15,5,38,55,19,29,20,24,25,30,11,8,,,,,,,,,,,,,,,,,,,,,,
1056,38,44,21,43,44,52,27,24,12,5,33,40,18,30,20,24,27,30,10,10,,,,,,,,,,,,,,,,,,,,,,
1056,33,47,21,44,44,52,30,22,15,5,34,38,18,29,19,24,25,27,11,9,,,,,,,,,,,,,,,,,,,,,,
1056,46,49,21,43,44,51,31,28,13,5,39,47,19,30,20,24,28,26,12,11,,,,,,,,,,,,,,,,,,,,,,
1056,31,49,17,43,44,52,29,27,13,5,33,42,17,30,20,24,27,28,9,10,,,,,,,,,,,,,,,,,,,,,,
1056,36,46,21,44,44,52,30,27,11,6,34,38,19,29,20,24,25,22,13,8,,,,,,,,,,,,,,,,,,,,,,
1056,43,47,21,44,44,51,30,28,9,7,44,37,18,30,20,24,28,26,8,9,,,,,,,,,,,,,,,,,,,,,,
1056,40,50,20,44,44,52,31,27,14,6,28,44,19,28,20,24,29,28,10,11,,,,,,,,,,,,,,,,,,,,,,
1056,41,52,21,43,44,52,31,26,12,5,33,42,18,30,20,24,27,28,10,9,,,,,,,,,,,,,,,,,,,,,,
1056,30,43,20,44,44,52,29,25,14,6,39,43,18,30,20,24,27,29,12,10,,,,,,,,,,,,,,,,,,,,,,
1056,42,56,20,42,44,52,30,28,13,4,33,41,19,30,20,24,26,29,14,11,,,,,,,,,,,,,,,,,,,,,,
1056,32,54,20,44,44,52,31,27,12,7,40,39,19,28,20,24,28,30,10,8,,,,,,,,,,,,,,,,,,,,,,
1056,43,54,21,44,44,52,30,27,16,7,28,40,18,30,20,24,27,23,11,6,,,,,,,,,,,,,,,,,,,,,,
1056,41,48,20,43,44,52,30,27,9,3,30,39,18,29,20,24,27,29,11,9,,,,,,,,,,,,,,,,,,,,,,
1056,41,47,21,43,44,52,30,29,11,5,31,39,19,29,20,24,26,27,12,7,,,,,,,,,,,,,,,,,,,,,,
1056,33,43,21,44,44,52,28,29,12,6,38,44,18,30,18,24,27,25,11,8,,,,,,,,,,,,,,,,,,,,,,
1056,35,45,21,44,43,52,28,29,13,7,32,35,18,29,19,24,25,23,11,7,,,,,,,,,,,,,,,,,,,,,,
1056,44,51,20,44,44,52,28,25,14,6,43,41,19,29,20,24,28,28,11,9,,,,,,,,,,,,,,,,,,,,,,
1062,29,46,21,44,44,52,28,29,12,2,33,39,18,30,20,24,27,27,13,7,,,,,,,,,,,,,,,,,,,,,,
1062,30,44,20,43,44,51,28,26,14,3,33,38,19,30,20,23,28,27,12,6,,,,,,,,,,,,,,,,,,,,,,
1062,37,49,20,44,44,52,30,28,12,5,34,41,19,30,19,24,28,26,10,9,,,,,,,,,,,,,,,,,,,,,,
1062,46,44,21,44,44,52,28,24,13,6,35,41,19,29,20,24,20,27,11,8,,,,,,,,,,,,,,,,,,,,,,
1062,38,46,20,44,44,52,29,24,15,7,38,41,17,30,20,24,24,28,13,6,,,,,,,,,,,,,,,,,,,,,,
1062,40,47,21,44,44,52,31,27,13,7,33,45,19,30,20,24,27,27,14,8,,,,,,,,,,,,,,,,,,,,,,
1062,32,57,18,43,44,52,26,27,14,4,31,43,18,29,20,24,27,28,14,9,,,,,,,,,,,,,,,,,,,,,,
1062,42,57,20,44,44,52,29,27,14,7,28,43,16,30,20,24,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,
1062,42,53,21,44,44,52,31,29,16,7,37,41,17,30,20,24,27,22,11,7,,,,,,,,,,,,,,,,,,,,,,
1062,42,50,21,44,44,52,27,28,12,6,33,42,19,30,20,24,28,30,12,8,,,,,,,,,,,,,,,,,,,,,,
1062,35,48,21,44,44,52,30,27,14,6,33,41,17,29,19,24,27,28,12,9,,,,,,,,,,,,,,,,,,,,,,
1062,38,43,21,43,44,52,28,25,14,5,47,42,17,30,20,24,28,24,13,7,,,,,,,,,,,,,,,,,,,,,,
1062,35,46,18,44,44,52,26,26,15,5,39,56,19,29,20,24,25,30,11,8,,,,,,,,,,,,,,,,,,,,,,
1062,38,44,21,43,44,52,27,24,12,5,31,42,18,30,20,24,27,30,10,10,,,,,,,,,,,,,,,,,,,,,,
1062,33,47,21,44,44,52,30,22,15,5,34,38,18,29,19,24,25,27,11,9,,,,,,,,,,,,,,,,,,,,,,
1062,47,49,21,43,44,51,31,28,13,5,39,47,19,30,20,24,28,26,12,11,,,,,,,,,,,,,,,,,,,,,,
1062,31,49,17,43,44,52,29,27,13,5,33,42,17,30,20,24,27,28,9,10,,,,,,,,,,,,,,,,,,,,,,
1062,35,47,21,44,44,52,30,27,11,6,34,38,19,29,20,24,25,22,13,8,,,,,,,,,,,,,,,,,,,,,,
1062,43,47,21,44,44,51,30,28,9,7,45,37,18,30,20,24,28,26,8,9,,,,,,,,,,,,,,,,,,,,,,
1062,40,50,20,44,44,52,31,26,14,6,27,45,19,28,20,24,29,28,10,11,,,,,,,,,,,,,,,,,,,,,,
1062,41,52,21,43,44,52,31,26,12,5,33,42,18,30,20,24,27,28,10,9,,,,,,,,,,,,,,,,,,,,,,
1062,30,43,20,44,44,52,29,25,14,6,39,43,18,30,20,24,27,29,12,10,,,,,,,,,,,,,,,,,,,,,,
1062,42,56,20,42,44,52,30,28,13,4,33,41,19,30,20,24,26,29,14,11,,,,,,,,,,,,,,,,,,,,,,
1062,31,55,20,44,44,52,31,27,12,6,39,40,19,28,20,24,28,30,10,8,,,,,,,,,,,,,,,,,,,,,,
