x,y 
54, 40
53, 39
52, 38
52, 37
52, 38
53, 37
53, 37
21, 63
20, 64
21, 63
22, 62
23, 63
23, 62
23, 62
48, 76
47, 75
47, 74
48, 73
47, 74
46, 74
47, 75
48, 74
47, 75
46, 75
46, 75
34, 63
33, 63
34, 64
34, 65
35, 65
36, 64
35, 64
34, 63
33, 64
33, 64
50, 83
51, 82
50, 83
49, 83
48, 84
49, 83
50, 82
50, 82
48, 73
48, 74
48, 73
49, 73
49, 72
49, 71
49, 72
49, 72
52, 74
51, 73
51, 72
50, 71
49, 72
49, 72
33, 66
34, 65
34, 64
34, 65
35, 66
36, 66
37, 66
36, 65
37, 64
37, 64
39, 73
40, 73
41, 72
40, 71
41, 70
40, 71
41, 72
41, 72
57, 49
56, 48
56, 49
55, 50
56, 49
56, 48
55, 49
55, 49
55, 75
56, 74
57, 74
56, 73
55, 74
55, 74
22, 63
21, 62
22, 63
21, 64
22, 65
22, 65
49, 73
48, 72
48, 71
47, 72
46, 73
47, 73
46, 72
45, 72
45, 72
56, 49
57, 48
57, 47
57, 48
58, 47
57, 47
57, 48
58, 49
58, 49
54, 37
55, 36
54, 35
54, 34
53, 33
54, 34
54, 34
40, 71
39, 71
38, 70
37, 71
38, 72
37, 71
36, 71
37, 71
37, 72
37, 72
38, 64
39, 64
39, 65
38, 65
38, 64
37, 63
37, 63
33, 63
33, 62
32, 63
31, 62
31, 61
31, 61
51, 82
50, 82
50, 83
49, 83
48, 83
48, 82
49, 82
48, 82
49, 82
49, 82
49, 73
50, 73
50, 74
51, 75
50, 76
51, 76
51, 76
45, 74
46, 73
45, 73
45, 72
46, 71
45, 72
44, 73
44, 72
45, 71
46, 71
46, 71
52, 53
53, 54
54, 55
55, 54
54, 53
54, 53
50, 76
49, 75
50, 76
49, 77
50, 78
51, 77
50, 76
50, 77
50, 76
50, 76
53, 34
54, 35
53, 34
53, 33
52, 33
52, 34
51, 34
50, 34
50, 33
49, 33
49, 33
36, 73
35, 72
36, 73
37, 72
36, 73
35, 72
35, 71
36, 71
36, 71
58, 48
58, 49
58, 50
59, 50
58, 50
58, 49
57, 49
58, 50
58, 50
53, 52
54, 53
55, 54
56, 54
56, 55
57, 54
58, 55
58, 55
23, 64
22, 65
22, 64
23, 64
24, 63
23, 63
24, 63
24, 63
46, 72
47, 71
46, 71
47, 71
47, 72
48, 72
49, 73
50, 73
51, 74
52, 73
52, 73
54, 75
54, 76
55, 76
54, 77
55, 77
54, 78
55, 78
56, 77
57, 76
57, 76
45, 71
45, 72
45, 71
44, 72
43, 73
43, 73
30, 60
29, 60
30, 59
31, 58
30, 57
30, 57
50, 82
50, 83
50, 82
51, 82
52, 83
52, 83
36, 63
35, 62
35, 63
36, 63
37, 62
37, 61
36, 62
37, 62
36, 62
37, 62
37, 62
38, 62
37, 61
37, 62
36, 63
36, 64
37, 65
38, 64
37, 64
36, 64
35, 64
35, 64
57, 56
58, 55
57, 56
57, 57
56, 56
55, 57
55, 57
58, 77
57, 78
58, 79
59, 78
60, 79
61, 80
61, 79
60, 78
60, 79
60, 79
44, 74
45, 74
46, 73
47, 72
48, 73
49, 73
50, 73
50, 73
58, 49
58, 50
57, 49
56, 48
57, 48
57, 47
56, 48
56, 48
24, 62
24, 61
23, 61
22, 62
22, 61
22, 61
31, 58
31, 59
31, 60
30, 60
30, 59
30, 59
37, 70
36, 71
36, 72
37, 71
37, 70
38, 69
38, 69
49, 75
50, 76
51, 75
50, 74
50, 75
49, 75
50, 74
49, 73
49, 73
48, 32
49, 32
50, 31
49, 31
48, 30
47, 30
47, 30
51, 82
52, 83
53, 82
54, 81
55, 80
55, 81
54, 80
54, 80
51, 74
51, 75
51, 76
51, 75
50, 75
50, 75
58, 76
58, 75
57, 75
56, 76
57, 75
58, 75
59, 74
60, 74
59, 75
60, 75
60, 75
61, 71
60, 72
60, 71
61, 71
62, 72
61, 72
61, 72
57, 78
56, 79
55, 78
56, 78
56, 77
55, 78
56, 79
56, 79
62, 77
63, 76
64, 76
63, 76
63, 77
62, 77
63, 76
63, 76
56, 78
57, 77
58, 77
59, 78
59, 79
58, 78
58, 78
66, 77
67, 76
68, 75
68, 76
69, 76
70, 75
70, 74
69, 75
68, 75
68, 75
58, 71
59, 70
58, 71
59, 72
60, 73
61, 72
61, 72
58, 78
59, 77
58, 76
58, 75
57, 76
57, 76
61, 71
60, 72
59, 73
59, 74
58, 75
59, 74
60, 75
59, 75
59, 75
52, 72
53, 72
52, 73
53, 74
52, 73
53, 73
53, 73
52, 70
53, 69
52, 69
53, 69
54, 70
55, 70
55, 70
58, 79
58, 78
57, 77
58, 76
59, 75
59, 75
57, 78
58, 77
57, 76
58, 77
58, 76
57, 77
56, 78
56, 78
67, 75
66, 75
65, 76
64, 77
65, 76
66, 77
67, 76
67, 76
63, 75
62, 75
63, 74
62, 73
63, 73
63, 72
63, 71
62, 70
63, 69
63, 69
58, 79
58, 78
57, 79
58, 78
57, 79
56, 80
57, 80
57, 81
56, 82
56, 81
56, 81
60, 76
60, 77
59, 78
60, 78
59, 77
59, 77
59, 74
58, 74
57, 74
56, 73
55, 73
55, 73
58, 74
57, 75
57, 74
58, 74
59, 73
58, 74
59, 75
59, 76
59, 76
56, 69
55, 69
54, 70
54, 69
54, 70
55, 71
55, 70
56, 69
56, 69
62, 72
63, 72
62, 71
61, 71
62, 72
62, 72
54, 72
53, 72
52, 73
51, 74
51, 75
51, 75
62, 71
61, 72
60, 71
59, 71
60, 71
60, 72
61, 71
60, 72
60, 72
57, 77
56, 77
55, 76
56, 76
55, 77
55, 77
50, 50
51, 51
51, 50
50, 49
50, 50
51, 50
51, 50
40, 61
39, 62
39, 63
40, 62
39, 61
40, 62
40, 62
42, 56
43, 56
44, 55
44, 54
45, 54
45, 53
44, 52
45, 53
45, 53
60, 49
60, 48
60, 47
59, 48
59, 47
58, 47
58, 47
51, 49
50, 50
50, 51
49, 50
50, 50
50, 49
51, 50
52, 49
52, 49
58, 57
59, 58
59, 57
58, 57
59, 57
58, 58
57, 58
56, 58
55, 58
56, 58
56, 58
51, 50
51, 51
51, 52
51, 53
50, 53
50, 53
42, 64
41, 64
41, 63
40, 64
39, 63
38, 62
39, 61
39, 61
49, 60
48, 60
48, 59
48, 58
48, 59
49, 59
49, 59
55, 49
54, 48
54, 47
53, 48
52, 48
53, 47
53, 47
52, 73
52, 72
51, 72
52, 73
53, 74
53, 74
44, 69
44, 70
43, 69
43, 70
42, 71
41, 71
41, 70
40, 69
39, 68
39, 68
52, 73
51, 72
52, 73
52, 74
53, 73
54, 73
53, 73
53, 74
53, 74
50, 54
50, 53
49, 52
48, 53
48, 54
49, 54
49, 55
48, 55
47, 56
47, 56
54, 46
53, 47
52, 47
53, 48
53, 49
53, 49
51, 49
51, 50
52, 51
51, 52
50, 52
49, 52
48, 52
48, 52
40, 61
40, 60
40, 61
39, 60
38, 61
38, 62
37, 63
38, 62
38, 62
57, 48
58, 48
59, 47
60, 46
61, 45
61, 45
46, 53
45, 53
45, 52
45, 53
44, 52
45, 51
44, 51
44, 50
43, 50
44, 49
44, 49
39, 62
38, 63
37, 62
38, 62
38, 63
38, 64
38, 65
38, 64
38, 64
38, 69
37, 69
36, 70
36, 69
36, 68
35, 67
34, 66
34, 65
33, 64
34, 65
34, 65
51, 51
51, 50
50, 51
51, 51
52, 52
52, 52
56, 59
55, 60
54, 61
55, 61
55, 60
56, 61
56, 61
50, 58
51, 58
50, 58
51, 59
52, 60
53, 59
54, 60
53, 59
53, 59
54, 60
54, 59
54, 58
53, 57
53, 58
53, 58
54, 75
55, 76
54, 77
55, 77
55, 78
54, 77
55, 78
56, 78
56, 78
53, 50
52, 49
51, 48
52, 48
52, 49
52, 50
52, 50
49, 51
48, 50
47, 49
48, 49
48, 50
49, 49
48, 50
48, 50
33, 64
34, 63
35, 64
36, 63
35, 64
36, 65
35, 64
34, 63
35, 62
36, 63
36, 63
61, 46
60, 47
60, 48
60, 49
59, 50
59, 50
51, 52
52, 52
51, 53
51, 54
52, 53
52, 54
53, 54
52, 55
52, 55
48, 55
48, 54
48, 53
49, 53
48, 53
49, 53
48, 52
48, 52
39, 62
39, 63
39, 62
38, 62
38, 63
39, 63
38, 63
39, 64
39, 65
38, 66
38, 66
56, 60
57, 61
58, 62
58, 63
57, 64
56, 63
55, 62
55, 62
38, 65
38, 66
39, 65
38, 64
37, 64
37, 65
36, 64
36, 63
36, 63
44, 50
43, 51
43, 52
44, 51
44, 52
44, 52
48, 53
49, 54
50, 53
49, 53
49, 54
48, 54
49, 55
50, 56
50, 56
47, 49
48, 49
47, 48
48, 49
48, 48
49, 49
48, 49
47, 50
48, 51
48, 52
48, 52
54, 62
53, 61
53, 62
53, 63
54, 64
55, 64
55, 64
54, 59
54, 60
55, 60
56, 61
57, 62
56, 63
57, 62
57, 62
38, 67
38, 68
37, 67
38, 68
37, 68
36, 67
36, 67
58, 49
57, 48
57, 49
56, 49
55, 49
55, 50
55, 49
54, 50
54, 50
53, 55
54, 54
55, 53
54, 53
55, 53
56, 54
57, 55
58, 56
58, 56
53, 50
54, 50
55, 49
56, 50
55, 50
55, 49
55, 50
54, 51
54, 51
35, 64
36, 64
37, 65
38, 66
37, 66
38, 67
37, 66
37, 66
37, 63
36, 64
35, 65
36, 64
36, 65
35, 65
35, 65
56, 77
56, 78
55, 77
55, 78
56, 78
56, 77
55, 78
55, 78
43, 53
42, 53
41, 54
40, 53
41, 52
40, 52
40, 52
53, 50
53, 49
54, 49
53, 50
53, 51
53, 52
54, 53
55, 54
55, 53
55, 53
36, 66
35, 65
34, 64
34, 63
34, 62
34, 62
55, 63
56, 63
55, 62
54, 61
55, 61
54, 60
54, 60
39, 52
39, 51
39, 52
40, 53
39, 53
39, 52
38, 53
39, 52
40, 51
40, 51
53, 50
52, 51
51, 51
50, 50
50, 49
50, 48
51, 49
51, 48
51, 48
55, 77
54, 76
55, 76
54, 76
55, 75
55, 74
55, 74
38, 66
37, 67
38, 67
37, 67
38, 68
38, 67
38, 67
37, 67
37, 68
38, 67
37, 66
36, 66
37, 65
38, 64
37, 63
37, 64
38, 63
38, 63
48, 51
47, 52
46, 51
46, 50
47, 50
47, 51
48, 51
47, 50
46, 49
45, 49
45, 49
51, 57
51, 58
52, 59
53, 58
54, 58
54, 58
56, 63
57, 63
56, 64
57, 64
57, 63
57, 63
58, 57
58, 56
57, 57
58, 57
57, 56
58, 56
57, 55
58, 55
58, 56
58, 55
58, 55
54, 59
55, 60
55, 61
55, 60
54, 60
53, 59
54, 60
55, 59
55, 59
44, 49
43, 50
44, 49
43, 50
42, 50
42, 50
54, 73
53, 72
52, 72
52, 71
52, 72
52, 71
53, 72
53, 72
54, 59
54, 58
55, 58
56, 57
55, 58
55, 59
56, 60
57, 61
57, 61
57, 54
58, 54
58, 53
58, 54
57, 53
58, 53
58, 53
51, 47
50, 46
49, 45
48, 44
47, 43
48, 44
49, 43
49, 43
56, 63
57, 64
56, 64
57, 65
57, 66
57, 66
39, 67
39, 68
38, 68
39, 68
40, 68
40, 68
54, 53
55, 54
54, 53
53, 53
54, 53
53, 54
52, 55
51, 56
52, 56
51, 56
51, 56
34, 63
33, 64
33, 65
34, 65
33, 64
34, 64
33, 65
33, 64
34, 64
34, 64
38, 62
39, 62
38, 62
37, 62
36, 61
35, 62
34, 61
34, 60
34, 60
40, 52
41, 52
40, 52
40, 51
40, 52
39, 52
40, 52
40, 52
39, 51
39, 50
38, 49
38, 48
37, 47
38, 48
37, 47
37, 48
36, 48
35, 47
35, 47
50, 43
51, 42
50, 43
51, 44
52, 45
53, 44
52, 43
53, 42
52, 41
52, 41
34, 65
33, 66
33, 67
33, 66
33, 65
32, 64
33, 63
32, 64
32, 64
58, 65
57, 66
58, 66
57, 67
56, 68
55, 67
54, 67
54, 67
53, 73
54, 73
53, 72
52, 71
52, 72
52, 73
51, 74
50, 74
51, 74
52, 75
52, 75
40, 67
40, 66
39, 67
39, 68
40, 68
40, 68
51, 57
51, 56
52, 55
53, 55
54, 56
54, 56
34, 61
35, 60
34, 59
33, 59
33, 58
33, 57
33, 57
54, 58
55, 58
54, 58
53, 59
54, 58
55, 58
54, 57
54, 56
53, 57
54, 58
54, 58
43, 51
43, 52
43, 53
44, 52
45, 52
46, 51
47, 50
48, 50
47, 51
48, 52
48, 52
57, 54
58, 53
57, 54
58, 55
57, 55
58, 54
58, 54
56, 60
55, 61
56, 61
56, 60
57, 61
56, 62
56, 63
55, 64
56, 63
56, 63
55, 57
56, 56
56, 55
55, 55
55, 56
56, 57
56, 57
53, 68
54, 68
54, 67
55, 66
54, 66
53, 66
52, 65
52, 66
52, 66
53, 75
53, 76
52, 77
51, 77
52, 77
51, 77
50, 77
50, 78
49, 77
48, 78
48, 78
57, 64
56, 64
55, 63
54, 64
55, 63
56, 64
57, 63
56, 63
56, 63
48, 53
47, 52
48, 51
47, 50
46, 50
46, 50
53, 42
54, 43
55, 44
56, 43
57, 44
57, 45
57, 44
57, 45
58, 44
58, 44
32, 63
31, 63
30, 62
31, 62
31, 61
32, 60
32, 61
32, 60
32, 60
53, 59
54, 59
55, 58
54, 58
53, 58
53, 58
36, 47
35, 48
35, 49
35, 48
35, 47
34, 46
34, 45
34, 45
41, 67
40, 66
39, 67
38, 68
39, 69
39, 69
58, 53
57, 53
58, 54
58, 55
58, 56
57, 56
56, 57
56, 58
55, 59
55, 59
32, 56
31, 55
32, 56
31, 57
30, 58
31, 59
30, 58
30, 57
30, 56
30, 56
29, 55
29, 54
30, 54
31, 53
30, 53
30, 54
31, 55
31, 55
34, 44
34, 45
35, 45
36, 44
35, 44
36, 44
36, 43
36, 43
55, 57
56, 58
57, 57
57, 58
58, 59
57, 59
57, 60
58, 59
57, 60
57, 60
45, 49
44, 50
43, 51
42, 51
42, 50
41, 51
40, 52
40, 52
39, 68
38, 68
39, 69
38, 68
37, 68
38, 68
38, 69
37, 68
37, 68
54, 59
53, 58
54, 57
55, 58
55, 59
55, 60
54, 60
53, 59
52, 60
52, 60
55, 58
55, 59
55, 58
56, 58
56, 59
55, 59
54, 59
54, 59
59, 44
58, 44
57, 43
57, 42
57, 43
57, 42
58, 42
58, 42
32, 61
31, 60
32, 59
33, 59
32, 58
33, 58
34, 57
34, 56
34, 56
47, 78
46, 78
45, 78
45, 77
44, 76
44, 76
55, 63
54, 64
53, 64
54, 63
54, 64
53, 64
52, 63
52, 63
51, 66
51, 65
52, 66
52, 65
51, 65
51, 65
31, 54
31, 55
30, 56
30, 57
31, 58
31, 59
32, 58
32, 57
33, 58
33, 58
43, 75
44, 75
44, 76
43, 77
43, 78
43, 79
43, 80
43, 80
57, 41
58, 40
59, 41
58, 42
57, 43
57, 44
58, 44
57, 44
57, 44
52, 66
52, 67
53, 66
52, 65
52, 66
53, 66
52, 67
53, 66
52, 66
52, 66
55, 60
54, 59
53, 59
53, 60
52, 59
52, 59
36, 69
36, 68
35, 67
36, 68
37, 69
38, 70
39, 70
39, 70
34, 55
34, 56
33, 56
33, 55
34, 55
35, 55
36, 56
37, 55
37, 55
41, 53
41, 54
40, 55
40, 54
41, 53
40, 52
39, 53
39, 53
53, 64
52, 65
51, 64
52, 64
51, 63
52, 64
52, 64
35, 44
34, 45
33, 45
33, 46
34, 47
33, 46
34, 45
33, 46
32, 46
31, 47
31, 47
57, 61
58, 60
58, 61
57, 60
56, 59
55, 59
56, 58
56, 58
51, 61
50, 61
51, 61
52, 61
52, 60
53, 61
52, 62
53, 63
53, 63
39, 52
40, 53
39, 52
38, 52
39, 51
38, 52
38, 52
56, 43
55, 42
56, 43
56, 44
57, 44
58, 44
58, 44
53, 64
54, 65
55, 64
54, 63
53, 64
52, 63
51, 64
51, 64
44, 79
45, 78
44, 77
43, 76
43, 75
43, 75
34, 58
35, 59
35, 58
34, 58
33, 57
33, 57
40, 71
40, 72
39, 71
38, 71
37, 72
38, 73
38, 73
55, 57
55, 56
56, 57
55, 56
54, 57
55, 57
56, 58
55, 59
56, 60
55, 59
55, 59
52, 60
51, 60
51, 59
52, 59
52, 60
52, 60
31, 46
30, 45
29, 44
29, 43
29, 42
30, 43
29, 42
28, 41
27, 40
27, 40
54, 62
55, 61
55, 62
55, 61
56, 61
56, 60
56, 59
57, 59
56, 59
57, 59
57, 59
36, 56
37, 56
36, 55
37, 54
36, 53
35, 52
34, 53
35, 52
34, 51
35, 52
35, 52
52, 65
52, 64
53, 65
53, 64
53, 65
53, 65
39, 73
39, 72
40, 71
39, 72
39, 73
38, 72
37, 72
37, 72
37, 53
36, 54
36, 53
35, 53
36, 52
37, 51
38, 50
38, 50
56, 59
57, 59
58, 60
59, 59
60, 60
61, 59
62, 58
63, 59
64, 60
64, 60
57, 58
57, 59
56, 58
57, 59
58, 60
59, 60
60, 61
61, 60
61, 60
44, 75
45, 76
46, 77
47, 76
47, 77
47, 78
48, 77
49, 76
49, 76
28, 40
27, 41
27, 42
27, 41
27, 42
26, 41
26, 42
27, 42
26, 41
25, 40
25, 40
32, 56
31, 57
32, 58
33, 58
34, 57
33, 56
33, 56
57, 44
56, 44
55, 45
56, 45
55, 44
56, 44
56, 44
34, 52
33, 53
32, 54
31, 55
31, 54
32, 53
32, 52
32, 53
31, 54
31, 54
54, 64
53, 64
53, 65
52, 64
51, 65
50, 64
49, 64
49, 64
52, 64
52, 65
52, 66
53, 67
52, 66
52, 65
51, 64
52, 63
53, 62
53, 62
51, 59
51, 60
51, 61
52, 62
52, 63
53, 64
52, 63
53, 64
54, 65
54, 65
65, 61
66, 62
65, 62
64, 61
65, 62
65, 63
64, 64
64, 65
64, 65
50, 65
50, 64
49, 65
48, 64
49, 65
50, 64
51, 63
52, 62
52, 62
53, 65
54, 64
53, 65
52, 66
53, 65
52, 66
52, 66
50, 76
49, 77
49, 76
49, 75
48, 76
48, 76
26, 40
27, 39
28, 38
29, 38
30, 38
29, 39
28, 39
28, 40
28, 39
28, 38
28, 38
31, 53
30, 52
30, 53
31, 53
30, 52
31, 52
32, 53
32, 52
32, 52
38, 49
37, 48
36, 49
37, 48
36, 48
35, 48
34, 48
34, 49
34, 49
54, 61
53, 60
52, 60
53, 59
52, 60
53, 61
53, 62
53, 62
57, 43
58, 43
58, 42
57, 41
58, 42
57, 42
57, 41
58, 41
58, 41
32, 56
31, 57
31, 58
30, 59
30, 60
29, 60
30, 59
29, 60
30, 61
29, 61
29, 61
61, 59
61, 60
60, 61
61, 60
61, 61
62, 61
61, 62
60, 61
61, 61
61, 61
36, 71
35, 71
36, 70
37, 71
38, 71
37, 72
36, 72
36, 72
62, 62
62, 63
63, 63
64, 63
63, 64
63, 63
64, 62
65, 63
65, 62
64, 62
64, 62
30, 60
31, 59
31, 58
32, 59
32, 58
33, 58
34, 59
35, 59
36, 60
35, 59
35, 59
63, 65
62, 66
62, 67
63, 68
62, 67
63, 66
64, 67
65, 66
64, 65
64, 65
33, 48
33, 49
34, 50
33, 51
32, 52
32, 53
33, 54
33, 53
32, 52
33, 53
33, 53
52, 63
53, 64
54, 63
53, 63
54, 62
54, 62
53, 66
54, 67
54, 68
54, 67
55, 67
55, 68
56, 69
56, 69
59, 41
59, 42
58, 43
58, 42
58, 41
57, 41
57, 41
27, 38
26, 39
25, 38
25, 37
26, 36
27, 36
28, 37
28, 37
33, 53
34, 52
35, 53
36, 52
36, 53
36, 54
37, 53
36, 52
36, 53
36, 53
35, 72
36, 71
37, 70
36, 71
37, 72
36, 73
35, 74
35, 74
53, 62
52, 63
53, 63
52, 62
51, 61
51, 61
49, 77
48, 78
49, 79
50, 78
50, 77
51, 77
52, 76
53, 76
53, 77
53, 77
55, 62
56, 61
56, 62
57, 63
57, 62
57, 61
58, 62
57, 63
57, 63
64, 64
65, 63
64, 63
63, 62
64, 63
64, 64
64, 65
64, 66
64, 66
27, 36
28, 35
28, 34
29, 33
28, 34
29, 35
28, 36
29, 37
28, 37
29, 38
29, 38
33, 52
34, 51
33, 50
34, 49
33, 50
34, 50
34, 50
36, 58
35, 57
36, 56
35, 56
36, 56
35, 56
35, 55
34, 54
33, 53
32, 54
32, 54
57, 68
56, 68
56, 67
56, 66
55, 67
56, 66
56, 67
56, 67
57, 40
56, 41
56, 40
55, 40
56, 41
55, 41
55, 41
63, 62
64, 61
65, 60
65, 61
66, 60
66, 60
37, 52
38, 52
39, 51
40, 52
41, 53
42, 52
42, 53
41, 53
41, 53
34, 75
35, 76
35, 77
36, 78
35, 77
34, 76
34, 76
54, 78
53, 77
54, 76
55, 77
56, 78
56, 77
56, 78
56, 77
57, 78
58, 79
58, 79
51, 60
50, 60
49, 60
48, 59
48, 60
49, 59
49, 60
50, 60
50, 61
50, 61
57, 67
56, 67
55, 67
54, 68
54, 67
55, 67
55, 67
51, 60
50, 61
51, 61
52, 62
53, 63
52, 64
52, 64
58, 78
58, 77
59, 78
58, 79
59, 80
58, 80
57, 79
58, 78
59, 77
59, 78
59, 78
65, 59
65, 58
65, 57
64, 58
63, 59
63, 59
34, 77
33, 77
32, 77
33, 77
34, 78
33, 77
34, 77
33, 77
32, 78
32, 78
65, 67
66, 67
67, 68
66, 69
67, 69
68, 70
67, 71
67, 71
41, 52
41, 51
40, 52
39, 51
38, 52
39, 52
39, 52
35, 49
34, 50
33, 50
33, 49
33, 50
34, 51
33, 51
34, 50
33, 50
33, 50
58, 63
58, 64
57, 63
58, 64
58, 65
57, 64
58, 64
57, 63
57, 63
33, 53
34, 54
35, 55
34, 55
33, 54
32, 55
33, 54
33, 54
55, 42
54, 41
54, 40
55, 41
56, 40
56, 40
28, 39
29, 39
28, 40
28, 39
27, 38
28, 38
27, 39
27, 38
27, 39
26, 39
26, 39
33, 49
33, 50
32, 49
33, 49
33, 48
32, 47
32, 46
31, 46
32, 45
31, 45
31, 45
57, 64
58, 65
58, 64
57, 65
58, 64
57, 64
56, 65
56, 65
32, 77
32, 76
31, 76
30, 77
30, 76
29, 77
28, 76
29, 77
29, 77
54, 67
55, 66
54, 66
55, 67
56, 67
57, 66
57, 66
52, 63
53, 62
52, 62
52, 63
51, 64
51, 65
52, 64
52, 64
60, 79
60, 78
59, 79
59, 78
58, 78
58, 79
57, 79
58, 79
58, 79
57, 39
57, 40
57, 39
58, 38
58, 39
58, 39
32, 55
31, 56
30, 57
30, 58
30, 57
30, 56
30, 55
30, 55
38, 52
39, 52
38, 52
38, 51
37, 51
36, 51
36, 50
35, 51
36, 52
35, 52
35, 52
26, 40
27, 39
28, 39
27, 40
27, 41
26, 41
27, 41
27, 42
26, 41
26, 41
66, 70
67, 69
67, 70
68, 71
67, 70
68, 71
68, 70
67, 71
66, 70
67, 69
67, 69
62, 59
61, 60
62, 59
63, 59
64, 60
65, 60
66, 60
67, 60
67, 61
67, 60
67, 60
57, 67
58, 68
57, 67
58, 67
57, 66
58, 65
58, 65
26, 42
27, 42
26, 43
27, 43
27, 42
28, 42
28, 42
29, 55
30, 54
29, 54
30, 55
31, 56
32, 55
32, 55
59, 39
58, 39
58, 38
57, 39
57, 38
56, 37
57, 38
56, 37
57, 36
57, 36
36, 53
37, 52
36, 51
36, 52
37, 53
38, 53
39, 53
38, 53
38, 53
30, 45
29, 44
29, 45
29, 46
29, 45
28, 45
29, 46
28, 47
28, 47
29, 78
28, 78
27, 77
26, 76
27, 77
26, 78
25, 79
24, 78
24, 77
25, 76
25, 76
58, 80
57, 81
56, 82
55, 81
56, 82
57, 81
57, 80
57, 81
56, 81
55, 81
55, 81
51, 65
51, 64
52, 64
53, 63
52, 64
52, 63
52, 63
56, 66
55, 67
56, 66
57, 67
56, 68
57, 67
56, 66
56, 66
66, 70
67, 71
68, 71
69, 72
68, 71
67, 70
67, 70
68, 60
69, 60
70, 59
69, 59
70, 59
69, 59
70, 60
69, 59
68, 60
67, 59
67, 59
57, 67
58, 68
57, 68
56, 68
55, 69
55, 69
51, 63
52, 62
53, 61
54, 61
55, 61
56, 61
56, 61
37, 53
38, 53
39, 53
38, 52
38, 53
38, 53
55, 80
54, 79
54, 80
53, 80
53, 81
53, 81
28, 48
27, 47
28, 47
29, 48
28, 48
29, 48
30, 48
31, 48
31, 47
31, 48
31, 48
58, 64
58, 63
57, 63
58, 64
58, 65
58, 64
58, 64
29, 42
30, 42
29, 41
29, 40
29, 39
29, 40
29, 41
29, 42
30, 41
30, 41
68, 69
69, 69
70, 69
71, 69
70, 68
71, 67
71, 68
72, 69
72, 69
57, 35
57, 34
57, 33
56, 34
56, 35
57, 34
56, 33
55, 32
55, 32
24, 75
24, 76
25, 76
24, 75
25, 74
25, 74
68, 59
67, 60
66, 61
65, 60
64, 59
64, 59
31, 56
30, 56
31, 57
30, 58
29, 59
29, 59
28, 60
27, 60
26, 60
25, 61
25, 60
24, 59
24, 59
52, 81
52, 82
53, 81
52, 82
51, 81
51, 82
50, 83
51, 82
51, 81
52, 82
52, 82
54, 32
54, 31
55, 31
54, 32
55, 31
55, 31
55, 70
56, 71
56, 70
55, 69
55, 68
54, 69
55, 68
55, 68
57, 63
57, 62
56, 63
57, 64
57, 63
57, 64
56, 65
56, 66
57, 66
58, 67
58, 67
73, 70
73, 69
72, 68
71, 67
70, 68
69, 68
70, 67
69, 67
69, 66
69, 67
69, 67
56, 60
55, 61
55, 60
55, 61
56, 62
55, 63
55, 63
30, 47
31, 47
32, 47
33, 47
32, 47
32, 46
33, 47
32, 48
32, 48
30, 42
31, 41
30, 40
31, 40
30, 39
29, 40
29, 39
29, 39
25, 75
24, 76
25, 76
26, 76
27, 76
26, 77
27, 77
28, 76
27, 77
26, 78
26, 78
39, 52
40, 53
39, 54
39, 55
39, 54
39, 54
65, 59
66, 60
66, 61
67, 60
66, 59
65, 59
65, 58
65, 58
25, 58
24, 57
24, 56
23, 57
23, 56
22, 55
21, 55
21, 55
32, 47
32, 48
32, 49
32, 48
31, 48
30, 48
29, 47
28, 47
28, 46
28, 45
28, 45
54, 32
55, 32
54, 33
53, 33
54, 33
54, 33
56, 67
56, 68
57, 68
58, 67
57, 66
58, 66
58, 66
28, 38
27, 37
28, 37
29, 38
30, 38
29, 37
28, 38
29, 39
28, 38
27, 38
27, 38
25, 79
24, 80
23, 80
24, 80
24, 79
24, 80
25, 80
26, 81
27, 80
27, 80
55, 64
54, 64
53, 65
52, 64
53, 63
52, 62
53, 63
52, 64
53, 64
53, 64
64, 58
64, 59
63, 59
64, 60
63, 59
62, 58
62, 58
58, 68
59, 67
60, 68
61, 68
62, 68
63, 67
64, 66
65, 65
65, 65
68, 67
69, 68
68, 68
69, 69
68, 70
68, 70
51, 83
50, 83
49, 82
49, 83
49, 82
48, 82
48, 83
48, 83
38, 53
39, 52
40, 51
41, 52
41, 51
40, 52
41, 51
41, 51
27, 46
28, 47
29, 47
30, 48
29, 48
28, 48
29, 49
29, 48
30, 47
30, 47
28, 79
28, 78
27, 77
26, 76
26, 77
25, 76
26, 76
25, 75
25, 75
62, 57
61, 56
62, 55
62, 56
63, 57
64, 57
64, 58
64, 57
63, 58
62, 58
62, 58
57, 66
57, 65
56, 64
55, 64
54, 65
55, 65
56, 64
57, 64
58, 63
58, 63
41, 50
40, 51
39, 52
38, 53
38, 54
39, 55
40, 56
39, 57
40, 58
39, 57
39, 57
49, 84
50, 85
49, 86
49, 85
48, 86
47, 85
48, 85
47, 84
46, 84
45, 85
45, 85
66, 66
67, 67
68, 66
67, 66
67, 65
67, 65
20, 56
20, 55
21, 55
22, 54
23, 53
23, 54
22, 53
21, 54
22, 55
22, 55
53, 34
54, 33
54, 34
54, 35
55, 35
54, 34
54, 33
54, 33
53, 63
54, 64
54, 65
55, 66
56, 67
56, 67
28, 37
29, 38
28, 39
27, 38
28, 38
27, 38
27, 37
26, 38
26, 39
27, 39
27, 39
68, 71
67, 71
66, 70
67, 71
68, 72
69, 73
68, 72
67, 71
68, 71
