with,,without,
51,70,55,80
50,70,54,80
50,70,54,80
49,70,54,80
48,70,59,80
49,70,57,80
50,70,59,80
49,70,56,80
49,70,56,80
64,70,58,80
63,70,59,80
59,70,57,80
59,70,58,80
60,70,61,80
58,70,59,80
39,70,58,80
52,70,58,80
52,70,68,80
39,70,68,80
62,70,45,80
63,70,64,80
38,70,59,80
60,70,63,80
59,70,60,80
56,70,62,80
55,70,34,80
54,70,35,80
54,70,68,80
40,70,66,80
40,70,60,80
41,70,61,80
42,70,63,80
44,70,66,80
44,70,39,80
53,70,38,80
39,70,38,80
63,70,39,80
64,70,35,80
65,70,37,80
65,70,49,80
51,70,48,80
50,70,48,80
39,70,49,80
38,70,49,80
37,70,50,80
36,70,50,80
50,70,22,80
66,70,22,80
67,70,48,80
68,70,49,80
68,70,21,80
68,70,23,80
67,70,24,80
68,70,36,80
37,70,63,80
50,70,42,80
50,70,48,80
67,70,63,80
43,70,63,80
43,70,58,80
43,70,67,80
64,70,67,80
64,70,66,80
43,70,53,80
44,70,53,80
45,70,64,80
44,70,52,80
44,70,54,80
62,70,64,80
44,70,64,80
67,70,53,80
67,70,61,80
44,70,69,80
44,70,69,80
44,70,69,80
44,70,69,80
67,70,70,80
39,70,66,80
39,70,67,80
65,70,66,80
46,70,65,80
32,70,56,80
31,70,55,80
62,70,54,80
56,70,64,80
50,70,65,80
43,70,57,80
43,70,54,80
61,70,48,80
61,70,57,80
48,70,60,80
55,70,46,80
59,70,47,80
39,70,47,80
46,70,45,80
54,70,46,80
53,70,47,80
54,70,45,80
39,70,44,80
48,70,43,80
50,70,41,80
46,70,41,80
54,70,41,80
51,70,47,80
52,70,47,80
51,70,50,80
51,70,50,80
47,70,60,80
48,70,57,80
55,70,55,80
55,70,55,80
54,70,55,80
52,70,60,80
52,70,57,80
53,70,59,80
54,70,56,80
53,70,59,80
53,70,55,80
51,70,60,80
50,70,54,80
25,70,60,80
57,70,60,80
67,70,56,80
67,70,56,80
54,70,65,80
66,70,56,80
66,70,57,80
66,70,58,80
66,70,58,80
66,70,50,80
56,70,51,80
52,70,58,80
62,70,56,80
63,70,67,80
63,70,68,80
57,70,68,80
57,70,65,80
58,70,66,80
52,70,55,80
63,70,53,80
40,70,53,80
59,70,53,80
51,70,67,80
61,70,65,80
40,70,66,80
52,70,66,80
53,70,67,80
54,70,65,80
55,70,65,80
56,70,58,80
57,70,54,80
58,70,61,80
59,70,53,80
60,70,46,80
61,70,46,80
61,70,59,80
50,70,40,80
68,70,53,80
43,70,67,80
60,70,71,80
52,70,70,80
51,70,69,80
50,70,68,80
49,70,67,80
48,70,66,80
47,70,65,80
46,70,64,80
45,70,63,80
45,70,63,80
70,70,60,80
57,70,60,80
55,70,58,80
50,70,53,80
41,70,57,80
41,70,57,80
56,70,59,80
39,70,58,80
40,70,57,80
39,70,56,80
38,70,56,80
39,70,56,80
39,70,56,80
69,70,59,80
70,70,59,80
70,70,46,80
50,70,56,80
64,70,56,80
54,70,56,80
54,70,56,80
56,70,58,80
48,70,48,80
48,70,66,80
60,70,66,80
59,70,55,80
58,70,58,80
57,70,56,80
57,70,56,80
51,70,58,80
64,70,62,80
64,70,59,80
62,70,59,80
61,70,59,80
61,70,66,80
49,70,66,80
48,70,58,80
59,70,64,80
59,70,65,80
58,70,64,80
57,70,64,80
56,70,65,80
55,70,58,80
54,70,59,80
53,70,57,80
53,70,51,80
53,70,64,80
53,70,63,80
57,70,47,80
50,70,65,80
49,70,66,80
58,70,65,80
49,70,52,80
52,70,60,80
51,70,58,80
50,70,47,80
49,70,47,80
48,70,53,80
47,70,52,80
46,70,46,80
46,70,47,80
54,70,48,80
54,70,49,80
59,70,50,80
55,70,49,80
49,70,51,80
48,70,52,80
49,70,52,80
55,70,52,80
55,70,49,80
59,70,47,80
58,70,62,80
51,70,47,80
49,70,57,80
63,70,61,80
59,70,52,80
58,70,52,80
57,70,55,80
56,70,56,80
55,70,56,80
55,70,61,80
55,70,50,80
43,70,60,80
51,70,60,80
51,70,58,80
51,70,56,80
54,70,56,80
45,70,56,80
59,70,61,80
59,70,53,80
63,70,59,80
61,70,60,80
61,70,63,80
61,70,63,80
61,70,60,80
59,70,55,80
63,70,54,80
58,70,61,80
56,70,65,80
57,70,65,80
56,70,56,80
56,70,51,80
51,70,52,80
52,70,53,80
62,70,54,80
62,70,55,80
57,70,55,80
60,70,62,80
55,70,62,80
44,70,66,80
47,70,67,80
66,70,67,80
66,70,67,80
44,70,67,80
44,70,67,80
44,70,68,80
45,70,68,80
44,70,69,80
45,70,69,80
54,70,60,80
55,70,67,80
55,70,67,80
61,70,61,80
58,70,61,80
27,70,59,80
28,70,66,80
48,70,49,80
53,70,46,80
53,70,68,80
58,70,55,80
61,70,50,80
55,70,36,80
44,70,59,80
44,70,59,80
58,70,63,80
60,70,51,80
63,70,58,80
63,70,56,80
58,70,55,80
58,70,55,80
46,70,44,80
46,70,56,80
61,70,61,80
61,70,50,80
62,70,61,80
62,70,62,80
44,70,63,80
55,70,64,80
56,70,64,80
57,70,64,80
58,70,57,80
59,70,60,80
60,70,61,80
61,70,54,80
62,70,65,80
62,70,66,80
45,70,67,80
54,70,68,80
54,70,68,80
54,70,68,80
54,70,60,80
54,70,57,80
54,70,61,80
54,70,61,80
50,70,58,80
46,70,59,80
61,70,64,80
46,70,64,80
63,70,59,80
63,70,69,80
62,70,57,80
61,70,56,80
62,70,55,80
63,70,54,80
62,70,54,80
61,70,64,80
62,70,63,80
62,70,47,80
62,70,67,80
62,70,50,80
59,70,50,80
58,70,58,80
58,70,57,80
61,70,52,80
52,70,66,80
53,70,66,80
54,70,67,80
55,70,67,80
56,70,67,80
56,70,65,80
57,70,45,80
42,70,46,80
61,70,42,80
55,70,71,80
54,70,71,80
53,70,70,80
53,70,44,80
53,70,44,80
53,70,42,80
57,70,45,80
58,70,71,80
57,70,72,80
56,70,71,80
59,70,71,80
64,70,72,80
51,70,74,80
64,70,74,80
57,70,73,80
42,70,66,80
63,70,50,80
37,70,51,80
52,70,52,80
45,70,52,80
32,70,55,80
47,70,55,80
58,70,60,80
35,70,60,80
68,70,62,80
69,70,62,80
73,70,56,80
73,70,55,80
40,70,55,80
41,70,55,80
39,70,55,80
40,70,55,80
40,70,55,80
39,70,57,80
39,70,57,80
71,70,61,80
71,70,58,80
37,70,61,80
38,70,60,80
37,70,59,80
70,70,59,80
71,70,56,80
71,70,61,80
60,70,65,80
60,70,56,80
37,70,54,80
39,70,66,80
39,70,65,80
69,70,60,80
70,70,61,80
69,70,60,80
70,70,60,80
39,70,66,80
39,70,67,80
60,70,66,80
59,70,52,80
68,70,54,80
68,70,59,80
42,70,64,80
41,70,60,80
41,70,65,80
60,70,66,80
59,70,66,80
59,70,62,80
40,70,60,80
39,70,54,80
71,70,60,80
38,70,64,80
37,70,53,80
71,70,62,80
70,70,51,80
37,70,62,80
37,70,53,80
65,70,58,80
66,70,57,80
66,70,57,80
35,70,31,80
70,70,24,79
35,70,23,79
35,70,23,79
70,70,31,79
69,70,25,79
68,70,31,79
69,70,33,79
70,70,33,79
71,70,24,79
70,70,23,79
70,70,22,79
66,70,21,79
66,70,21,79
63,70,20,79
63,70,20,79
61,70,20,79
42,70,31,79
56,70,31,79
59,70,31,79
60,70,22,79
57,70,21,79
56,70,20,79
55,70,20,79
54,70,29,79
54,70,22,79
59,70,23,79
58,70,30,79
61,70,23,79
59,70,22,79
59,70,21,79
66,70,21,79
60,70,20,79
60,70,30,79
51,70,30,79
65,70,49,79
64,70,50,79
40,70,56,79
51,70,56,79
64,70,60,79
40,70,60,79
53,70,55,79
56,70,55,79
54,70,59,79
52,70,58,79
36,70,58,79
63,70,56,79
46,70,56,79
47,70,58,79
62,70,59,79
60,70,60,79
57,70,60,79
53,70,22,79
53,70,23,79
60,70,59,79
63,70,59,79
62,70,58,79
62,70,23,79
62,70,26,79
62,70,52,79
62,70,64,79
61,70,64,79
62,70,28,79
59,70,35,79
59,70,36,79
60,70,37,79
60,70,37,79
59,70,36,79
58,70,34,79
58,70,60,79
60,70,62,79
56,70,62,79
66,70,58,79
54,70,54,79
59,70,43,79
59,70,57,79
61,70,56,79
61,70,56,79
61,70,51,79
63,70,53,79
63,70,58,79
60,70,55,79
61,70,55,79
61,70,60,79
61,70,58,79
61,70,51,79
61,70,65,79
63,70,59,79
55,70,51,79
57,70,51,79
57,70,62,79
56,70,54,79
62,70,54,79
47,70,52,79
60,70,55,79
55,70,67,79
52,70,65,79
45,70,59,79
51,70,54,79
51,70,61,79
45,70,62,79
56,70,55,79
37,70,55,79
37,70,49,79
62,70,58,79
42,70,49,79
59,70,49,79
61,70,62,79
50,70,52,79
49,70,61,79
48,70,47,79
47,70,63,79
46,70,67,79
46,70,66,79
45,70,65,79
43,70,67,79
43,70,68,79
43,70,68,79
44,70,67,79
44,70,69,79
61,70,67,79
45,70,66,79
44,70,65,79
65,70,64,79
63,70,64,79
64,70,52,79
65,70,57,79
65,70,58,79
65,70,54,79
65,70,60,79
63,70,61,79
63,70,54,79
65,70,64,79
65,70,68,79
63,70,55,79
56,70,58,79
55,70,59,79
57,70,58,79
57,70,58,79
66,70,59,79
65,70,62,79
62,70,55,79
49,70,56,79
61,70,56,79
60,70,56,79
59,70,56,79
59,70,56,79
54,70,59,79
54,70,59,79
66,70,60,79
56,70,61,79
56,70,61,79
59,70,57,79
64,70,57,79
65,70,56,79
65,70,60,79
59,70,57,79
58,70,57,79
59,70,57,79
64,70,55,79
63,70,56,79
62,70,56,79
62,70,59,79
62,70,59,79
63,70,73,79
65,70,58,79
59,70,53,79
61,70,57,79
55,70,59,79
55,70,61,79
49,70,56,79
59,70,57,79
53,70,61,79
52,70,56,79
51,70,53,79
43,70,58,79
43,70,58,79
43,70,61,79
45,70,61,79
49,70,61,79
53,70,60,79
54,70,60,79
48,70,58,79
43,70,64,79
49,70,57,79
40,70,64,79
32,70,59,79
40,70,57,79
63,70,61,79
36,70,60,79
35,70,58,79
36,70,67,79
37,70,68,79
37,70,68,79
38,70,68,79
38,70,67,79
54,70,57,79
55,70,57,79
55,70,64,79
55,70,67,79
64,70,63,79
52,70,69,79
67,70,59,79
59,70,59,79
52,70,59,79
74,70,68,79
62,70,57,79
52,70,63,79
52,70,64,79
50,70,58,79
53,70,55,79
51,70,55,79
56,70,61,79
57,70,67,79
64,70,67,79
62,70,67,79
61,70,67,79
50,70,67,79
61,70,67,79
65,70,67,79
57,70,67,79
65,70,67,79
55,70,67,79
61,70,67,79
59,70,57,79
58,70,54,79
59,70,53,79
52,70,53,79
67,70,50,79
68,70,50,79
67,70,56,79
68,70,38,79
68,70,56,79
68,70,46,79
55,70,57,79
68,70,55,79
67,70,55,79
56,70,61,79
57,70,63,79
58,70,63,79
65,70,63,79
65,70,66,79
65,70,65,79
64,70,64,79
64,70,64,79
64,70,64,79
62,70,64,79
62,70,64,79
62,70,60,79
62,70,62,79
63,70,60,79
63,70,62,79
60,70,54,79
60,70,54,79
64,70,54,79
66,70,62,79
65,70,62,79
59,70,60,79
60,70,59,79
59,70,55,79
59,70,64,79
61,70,64,79
70,70,65,79
70,70,66,79
70,70,66,79
67,70,46,79
67,70,59,79
66,70,59,79
65,70,58,79
65,70,55,79
50,70,48,79
72,70,49,79
72,70,52,79
61,70,50,79
60,70,50,79
72,70,47,79
52,70,47,79
61,70,59,79
56,70,59,79
58,70,57,79
59,70,57,79
63,70,57,79
63,70,57,79
47,70,65,79
35,70,62,79
35,70,62,79
56,70,60,79
60,70,60,79
56,70,57,79
56,70,61,79
58,70,54,79
51,70,62,79
46,70,53,79
54,70,64,79
68,70,64,79
43,70,64,79
47,70,63,79
43,70,63,79
56,70,62,79
54,70,61,79
49,70,60,79
63,70,59,79
50,70,58,79
52,70,58,79
48,70,58,79
55,70,55,79
54,70,65,79
51,70,61,79
51,70,61,79
50,70,61,79
51,70,61,79
52,70,66,79
54,70,63,79
55,70,58,79
54,70,58,79
53,70,58,79
50,70,57,79
50,70,58,79
50,70,59,79
50,70,59,79
61,70,67,79
59,70,66,79
59,70,57,79
59,70,56,79
65,70,63,79
52,70,60,79
58,70,60,79
62,70,55,79
39,70,55,79
60,70,53,79
52,70,53,79
53,70,52,79
54,70,52,79
55,70,53,79
55,70,49,79
59,70,49,79
53,70,40,79
60,70,41,79
49,70,45,79
52,70,44,79
44,70,42,79
53,70,43,79
38,70,43,79
57,70,43,79
58,70,45,79
49,70,45,79
49,70,45,79
53,70,51,79
55,70,58,79
66,70,52,79
55,70,56,79
66,70,59,79
24,70,67,79
23,70,58,79
22,70,51,79
21,70,64,79
21,70,54,79
53,70,59,79
50,70,59,79
48,70,64,79
47,70,64,79
45,70,61,79
44,70,62,79
44,70,62,79
44,70,59,79
41,70,59,79
41,70,62,79
43,70,63,79
43,70,63,79
43,70,60,79
57,70,57,79
47,70,57,79
64,70,53,79
64,70,64,79
67,70,47,79
57,70,65,79
57,70,59,79
56,70,45,79
58,70,47,79
58,70,55,79
66,70,57,79
61,70,43,79
66,70,43,79
54,70,60,79
49,70,53,79
60,70,71,79
60,70,43,79
60,70,54,79
60,70,56,79
60,70,57,79
60,70,58,79
60,70,59,79
65,70,60,79
64,70,60,79
63,70,50,79
62,70,52,79
61,70,55,79
60,70,62,79
59,70,51,79
59,70,60,79
65,70,60,79
59,70,61,79
49,70,52,79
52,70,64,79
54,70,64,79
51,70,64,79
52,70,56,79
51,70,56,79
50,70,58,79
49,70,55,79
49,70,62,79
51,70,62,79
48,70,53,79
49,70,58,79
38,70,58,79
48,70,62,79
37,70,60,79
51,70,60,79
51,70,61,79
50,70,62,79
32,70,61,79
52,70,62,79
45,70,62,79
46,70,58,79
47,70,57,79
50,70,56,79
52,70,58,79
52,70,60,79
53,70,59,79
51,70,58,79
50,70,58,79
49,70,59,79
49,70,59,79
51,70,60,79
51,70,61,79
50,70,62,79
50,70,63,79
50,70,62,79
50,70,62,79
51,70,61,79
51,70,56,79
52,70,62,79
54,70,61,79
55,70,52,79
61,70,59,79
35,70,61,79
60,70,52,79
59,70,48,79
58,70,47,79
57,70,46,79
56,70,45,79
56,70,45,79
57,70,61,79
54,70,43,79
54,70,55,79
56,70,44,79
58,70,45,79
58,70,45,79
60,70,46,79
61,70,50,79
62,70,49,79
62,70,50,79
56,70,49,79
44,70,48,79
60,70,47,79
59,70,44,79
60,70,43,79
60,70,42,79
60,70,39,79
52,70,38,79
51,70,39,79
51,70,38,79
44,70,36,79
44,70,36,79
54,70,44,79
45,70,65,79
54,70,65,79
56,70,56,79
53,70,50,79
45,70,58,79
54,70,57,79
52,70,51,79
44,70,45,79
44,70,65,79
55,70,60,79
54,70,60,79
58,70,63,79
52,70,61,79
54,70,61,79
46,70,60,79
52,70,61,79
52,70,59,79
37,70,59,79
61,70,53,79
36,70,52,79
35,70,47,79
35,70,70,79
51,70,71,79
34,70,71,79
34,70,71,79
32,70,71,79
50,70,71,79
47,70,57,79
47,70,57,79
51,70,56,79
27,70,56,79
27,70,55,79
28,70,56,79
29,70,54,79
30,70,65,79
29,70,65,79
29,70,45,79
50,70,58,79
51,70,57,79
50,70,58,79
51,70,59,79
51,70,60,79
50,70,60,79
50,70,60,79
49,70,54,79
33,70,57,79
63,70,50,79
64,70,50,79
43,70,50,79
70,70,54,79
32,70,62,79
31,70,62,79
31,70,56,79
51,70,55,79
57,70,58,79
50,70,59,79
63,70,59,79
63,70,61,79
54,70,59,79
47,70,59,79
45,70,52,79
49,70,55,79
49,70,54,79
63,70,54,79
49,70,59,79
58,70,51,79
61,70,63,79
59,70,62,79
57,70,60,79
56,70,56,79
45,70,56,79
49,70,59,79
58,70,59,79
33,70,59,79
33,70,65,79
52,70,56,79
49,70,55,79
52,70,56,79
54,70,55,79
51,70,55,79
57,70,62,79
47,70,64,79
52,70,54,79
42,70,60,79
64,70,60,79
42,70,53,79
61,70,52,79
64,70,65,79
65,70,58,79
54,70,61,79
54,70,53,79
53,70,54,79
50,70,68,79
67,70,44,79
68,70,47,79
68,70,49,79
53,70,42,79
54,70,50,79
53,70,50,79
53,70,50,79
43,70,50,79
43,70,50,79
54,70,50,79
55,70,39,79
54,70,40,79
49,70,41,79
50,70,42,79
49,70,62,79
49,70,62,79
48,70,50,79
46,70,62,79
55,70,47,79
42,70,52,79
68,70,51,79
62,70,51,79
62,70,54,79
44,70,54,79
38,70,49,79
26,70,49,79
56,70,51,79
56,70,51,79
53,70,52,79
59,70,53,79
55,70,52,79
54,70,69,79
54,70,66,79
60,70,51,79
60,70,51,79
60,70,68,79
60,70,68,79
60,70,59,79
59,70,57,79
58,70,57,79
57,70,57,79
56,70,56,79
55,70,56,79
55,70,58,79
56,70,58,79
55,70,54,79
56,70,60,79
62,70,68,79
61,70,61,79
61,70,61,79
60,70,57,79
57,70,57,79
56,70,62,79
56,70,55,79
54,70,67,79
59,70,62,79
42,70,57,79
60,70,68,79
51,70,68,79
66,70,61,79
49,70,66,79
53,70,66,79
47,70,66,79
39,70,51,79
55,70,50,79
54,70,51,79
41,70,52,79
47,70,51,79
53,70,73,79
50,70,73,79
53,70,64,79
37,70,65,79
59,70,67,79
49,70,62,79
46,70,72,79
53,70,60,79
52,70,54,79
52,70,66,79
37,70,65,79
36,70,46,79
35,70,51,79
55,70,65,79
55,70,65,79
56,70,45,79
58,70,51,79
33,70,59,79
55,70,59,79
54,70,59,79
54,70,56,79
36,70,55,79
37,70,21,79
37,70,21,79
52,71,57,79
52,71,57,79
53,71,58,79
60,71,58,79
56,71,57,79
56,71,56,79
61,71,56,79
58,71,20,79
58,71,20,79
58,71,21,79
58,71,23,79
58,71,22,79
58,71,22,79
48,71,22,79
50,71,54,79
66,71,24,79
56,71,53,79
60,71,23,79
62,71,22,79
61,71,21,79
61,71,21,79
62,71,53,79
70,71,21,79
53,71,21,79
63,71,20,79
45,71,20,79
45,71,50,79
66,71,21,79
69,71,22,79
41,71,21,79
48,71,22,79
56,71,22,79
45,71,20,79
45,71,21,79
54,71,22,79
47,71,20,79
61,71,52,79
36,71,53,79
39,71,54,79
40,71,23,79
47,71,22,79
33,71,21,79
47,71,23,79
47,71,22,79
47,71,21,79
35,71,22,79
34,71,21,79
46,71,21,79
44,71,22,79
43,71,21,79
42,71,66,79
36,71,64,79
36,71,62,79
37,71,61,79
40,71,61,79
41,71,51,79
41,71,63,79
41,71,56,79
42,71,48,79
62,71,63,79
62,71,60,79
46,71,60,79
63,71,66,79
63,71,59,79
62,71,55,79
62,71,65,79
63,71,65,79
49,71,64,79
49,71,66,79
49,71,51,79
60,71,51,79
59,71,56,79
61,71,66,79
40,71,54,79
40,71,58,79
57,71,65,79
57,71,63,79
57,71,64,79
65,71,57,79
54,71,60,79
60,71,62,79
53,71,60,79
52,71,60,79
65,71,54,79
46,71,65,79
56,71,59,79
56,71,63,79
54,71,63,79
55,71,54,79
44,71,46,79
50,71,55,79
44,71,52,79
56,71,54,79
55,71,50,79
54,71,44,79
53,71,60,79
52,71,53,79
52,71,53,79
52,71,59,79
45,71,59,79
38,71,61,79
37,71,55,79
36,71,59,79
36,71,58,79
45,71,68,79
39,71,61,79
51,71,58,79
29,71,67,79
48,71,68,79
51,71,68,79
53,71,67,79
59,71,67,79
60,71,59,79
62,71,64,79
58,71,64,79
59,71,60,79
59,71,62,79
51,71,62,79
50,71,62,79
59,71,64,79
59,71,65,79
59,71,63,79
59,71,62,79
54,71,65,79
51,71,64,79
57,71,63,79
60,71,64,79
60,71,62,79
55,71,63,79
59,71,62,79
53,71,66,79
67,71,65,79
66,71,62,79
65,71,49,79
64,71,62,79
63,71,61,79
62,71,62,79
61,71,46,79
60,71,60,79
60,71,67,79
58,71,46,79
58,71,51,79
55,71,50,79
60,71,47,79
35,71,47,79
55,71,41,79
40,71,44,79
58,71,45,79
57,71,46,79
55,71,45,79
50,71,47,79
50,71,48,79
51,71,48,79
51,71,45,79
48,71,45,79
45,71,46,79
45,71,42,79
44,71,41,79
65,71,40,79
65,71,39,79
36,71,40,79
46,71,41,79
45,71,41,79
45,71,43,79
61,71,44,79
40,71,47,79
56,71,63,79
52,71,59,79
52,71,66,79
49,71,62,79
61,71,63,79
59,71,61,79
60,71,63,79
62,71,56,79
62,71,56,79
56,71,64,79
56,71,58,79
57,71,58,79
52,71,58,79
52,71,59,79
67,71,57,79
47,71,57,79
66,71,57,79
52,71,58,79
43,71,59,79
49,71,60,79
43,71,60,79
42,71,60,79
42,71,58,79
70,71,63,79
52,71,59,79
49,71,64,79
50,71,69,79
48,71,69,79
48,71,58,79
47,71,57,79
46,71,56,79
46,71,69,79
50,71,68,79
50,71,68,79
43,71,66,79
42,71,57,79
50,71,69,79
51,71,69,79
51,71,68,79
51,71,68,79
35,71,64,79
35,71,62,79
34,71,54,79
38,71,56,79
39,71,53,79
39,71,53,79
58,71,61,79
40,71,52,79
39,71,52,79
40,71,60,79
61,71,62,79
40,71,67,79
61,71,66,79
63,71,66,79
62,71,54,79
62,71,62,79
51,71,61,79
50,71,65,79
61,71,62,79
58,71,64,79
59,71,60,79
59,71,60,79
49,71,56,79
58,71,62,79
57,71,57,79
52,71,53,79
52,71,56,79
52,71,60,79
43,71,55,79
41,71,58,79
40,71,60,79
39,71,62,79
39,71,62,79
49,71,55,79
50,71,56,79
46,71,56,79
69,71,57,79
49,71,57,79
47,71,58,79
46,71,58,79
68,71,66,79
66,71,60,79
66,71,57,79
48,71,56,79
49,71,58,79
50,71,58,79
49,71,68,79
51,71,44,79
53,71,67,79
54,71,64,79
54,71,57,79
42,71,58,79
41,71,63,79
41,71,56,79
63,71,56,79
44,71,56,79
44,71,59,79
43,71,61,79
45,71,34,79
44,71,68,79
67,71,68,79
43,71,36,79
40,71,69,79
64,71,69,79
47,71,68,79
40,71,66,79
33,71,66,79
32,71,67,79
61,71,62,79
56,71,61,79
50,71,40,79
50,71,40,79
55,71,39,79
55,71,39,79
55,71,36,79
55,71,35,79
51,71,36,79
52,71,38,79
53,71,38,79
54,71,49,79
55,71,21,79
55,71,22,79
44,71,49,79
62,71,49,79
62,71,22,79
49,71,23,79
56,71,23,79
60,71,24,79
40,71,25,79
47,71,26,79
55,71,25,79
52,71,64,79
55,71,64,79
40,71,58,79
49,71,59,79
51,71,59,79
47,71,35,79
54,71,66,79
51,71,66,79
52,71,43,79
52,71,47,79
53,71,62,79
51,71,57,79
50,71,67,79
53,71,62,79
53,71,66,79
55,71,68,79
55,71,54,79
56,71,63,79
56,71,53,79
57,71,55,79
58,71,65,79
57,71,54,79
58,71,60,79
58,71,54,79
57,71,69,79
50,71,70,79
49,71,69,79
26,71,65,79
58,71,56,79
58,71,66,79
52,71,56,79
51,71,66,79
51,71,65,79
66,71,63,79
55,71,63,79
61,71,63,79
62,71,64,79
63,71,56,79
63,71,53,79
65,71,48,79
55,71,56,79
53,71,59,79
65,71,45,79
64,71,46,79
57,71,48,79
53,71,49,79
62,71,45,79
41,71,42,79
60,71,41,79
52,71,39,79
61,71,39,79
61,71,46,79
61,71,48,79
61,71,59,79
61,71,59,79
61,71,50,79
41,71,56,79
50,71,55,79
69,71,56,79
69,71,57,79
44,71,58,79
51,71,58,79
51,71,56,79
60,71,54,79
53,71,59,79
71,71,59,79
57,71,56,79
57,71,57,79
56,71,59,79
42,71,59,79
58,71,56,79
40,71,59,79
39,71,54,79
39,71,59,79
65,71,60,79
66,71,61,79
66,71,62,79
67,71,63,79
68,71,64,79
40,71,64,79
69,71,64,79
51,71,57,79
63,71,51,79
57,71,50,79
61,71,50,79
52,71,50,79
52,71,59,79
55,71,59,79
56,71,59,79
61,71,59,79
63,71,59,79
49,71,59,79
50,71,57,79
50,71,58,79
50,71,57,79
61,71,55,79
60,71,55,79
61,71,68,79
50,71,66,79
49,71,67,79
60,71,67,79
60,71,67,79
58,71,66,79
51,71,54,79
50,71,55,79
50,71,54,79
58,71,53,79
50,71,65,79
49,71,62,79
49,71,53,79
53,71,47,79
55,71,64,79
53,71,58,79
60,71,39,79
56,71,52,79
50,71,68,79
50,71,72,79
50,71,62,79
56,71,60,79
47,71,60,79
54,71,59,79
59,71,59,79
57,71,59,79
50,71,60,79
62,71,61,79
59,71,60,79
59,71,59,79
59,71,58,79
55,71,53,79
58,71,53,79
58,71,58,79
56,71,59,79
55,71,52,79
55,71,52,79
55,71,45,79
45,71,58,79
44,71,56,79
44,71,60,79
43,71,60,79
50,71,58,79
52,71,57,79
54,71,58,79
54,71,59,79
54,71,60,79
54,71,61,79
46,71,61,79
63,71,49,79
63,71,63,79
48,71,62,79
49,71,61,79
50,71,60,79
51,71,59,79
52,71,59,79
52,71,59,79
60,71,59,79
60,71,65,79
62,71,55,79
62,71,65,79
66,71,65,79
67,71,57,79
68,71,59,79
68,71,64,79
64,71,64,79
57,71,60,79
57,71,59,79
56,71,59,79
55,71,66,79
54,71,67,79
57,71,67,79
56,71,67,79
55,71,66,79
52,71,56,79
53,71,55,79
62,71,59,79
56,71,56,79
61,71,52,79
56,71,63,79
45,71,62,79
47,71,48,79
67,71,64,79
44,71,66,79
45,71,66,79
45,71,66,79
46,71,66,79
45,71,66,79
46,71,51,79
54,71,59,79
54,71,57,79
56,71,48,79
60,71,48,79
60,71,47,79
59,71,48,79
59,71,53,79
28,71,52,79
28,71,50,79
49,71,52,79
53,71,51,79
59,71,48,79
62,71,47,79
55,71,46,79
45,71,46,79
60,71,46,79
61,71,62,79
61,71,62,79
58,71,57,79
60,71,57,79
60,71,56,79
59,71,51,79
60,71,53,79
61,71,56,79
61,71,57,79
61,71,58,79
61,71,59,79
61,71,59,79
62,71,62,79
59,71,62,79
47,71,49,79
61,71,61,79
62,71,55,79
43,71,55,79
54,71,55,79
46,71,55,79
49,71,55,79
47,71,55,79
62,71,57,79
45,71,57,79
63,71,58,79
61,71,59,79
61,71,60,79
62,71,61,79
62,71,62,79
61,71,62,79
63,71,57,79
62,71,56,79
62,71,61,79
61,71,61,79
61,71,52,79
61,71,51,79
61,71,50,79
63,71,50,79
62,71,57,79
63,71,59,79
63,71,62,79
63,71,61,79
65,71,61,79
66,71,56,79
66,71,53,79
63,71,53,79
60,71,62,79
60,71,56,79
59,71,62,79
59,71,62,79
58,71,61,79
57,71,61,79
56,71,67,79
55,71,68,79
55,71,60,79
59,71,66,79
61,71,60,79
61,71,58,79
56,71,65,79
43,71,48,79
60,71,45,79
54,71,44,79
55,71,43,79
56,71,42,79
57,71,42,79
58,71,67,79
58,71,55,79
53,71,49,79
54,71,35,79
55,71,50,79
56,71,50,79
57,71,60,79
57,71,57,79
56,71,57,79
58,71,62,79
58,71,60,79
57,71,57,79
60,71,43,79
65,71,56,79
52,71,56,79
52,71,62,79
43,71,60,79
43,71,60,79
65,71,51,79
56,71,59,79
43,71,53,79
63,71,53,79
38,71,53,79
53,71,59,79
46,71,58,79
32,71,58,79
48,71,58,79
59,71,59,79
36,71,65,79
69,71,62,79
45,71,63,79
39,71,69,79
40,71,58,79
40,71,57,79
40,71,56,79
52,71,59,79
51,71,60,79
51,71,60,79
50,71,54,79
38,71,63,79
38,71,62,79
38,71,46,79
59,71,46,79
60,71,68,79
70,71,50,79
70,71,57,79
61,71,49,79
38,71,56,79
38,71,53,79
39,71,66,79
40,71,66,79
40,71,65,79
