with,,without,
53,85,51,83
53,85,51,83
53,85,56,83
53,85,56,83
53,85,64,83
53,85,59,83
53,85,62,83
53,85,62,83
53,85,56,83
54,85,64,83
54,85,63,83
54,85,64,83
54,85,64,83
54,85,61,83
54,85,61,83
54,85,45,83
54,85,45,83
54,85,46,83
54,85,46,83
54,85,57,83
54,85,47,83
54,85,48,83
54,85,48,83
54,85,49,83
55,85,48,83
55,85,49,83
55,85,48,83
55,85,48,83
55,85,47,83
55,85,54,83
55,85,55,83
55,85,56,83
55,85,56,83
55,85,55,83
55,85,51,83
55,85,51,83
55,85,60,83
55,85,61,83
56,85,61,83
56,85,60,83
56,85,59,83
56,85,58,83
56,85,60,83
56,85,52,83
56,85,53,83
56,85,51,83
56,85,53,83
56,85,53,83
56,85,51,83
56,85,53,83
56,85,53,83
56,85,54,83
56,85,56,83
56,85,55,83
56,85,56,83
56,85,58,83
56,85,59,83
57,85,59,83
57,85,65,83
57,85,58,83
57,85,61,83
57,85,61,83
57,85,62,83
57,85,52,83
57,85,52,83
57,85,53,83
57,85,53,83
57,85,64,83
57,85,64,83
57,85,62,83
57,85,63,83
57,85,59,83
57,85,53,83
57,85,53,83
57,85,53,83
57,85,53,83
57,85,54,83
57,85,62,83
57,85,60,83
57,85,50,83
57,85,57,83
57,85,63,83
57,85,53,83
58,85,52,83
58,85,53,83
58,85,53,83
58,85,49,83
58,85,53,83
58,85,52,83
58,85,60,83
58,85,57,83
58,85,53,83
58,85,53,83
58,85,53,83
58,85,53,83
58,85,53,83
58,85,56,83
58,85,53,83
58,85,58,83
58,85,58,83
58,85,45,83
58,85,52,83
58,85,47,83
58,85,54,83
58,85,43,83
58,85,54,83
58,85,54,83
58,85,49,83
58,85,51,83
58,85,46,83
58,85,48,83
58,85,48,83
58,85,44,83
58,85,43,83
58,85,43,83
58,85,42,83
59,85,41,83
59,85,41,83
59,85,42,83
59,85,42,83
59,85,43,83
59,85,41,83
59,85,42,83
59,85,42,83
59,85,58,83
59,85,58,83
59,85,57,83
59,85,59,83
59,85,58,83
59,85,57,83
59,85,56,83
59,85,55,83
59,85,55,83
59,85,54,83
59,85,56,83
59,85,57,83
59,85,59,83
59,85,61,83
59,85,63,83
59,85,61,83
59,85,61,83
59,85,56,83
59,85,56,83
59,85,51,83
59,85,52,83
59,85,53,83
59,85,54,83
59,85,54,83
59,85,63,83
60,85,60,83
60,85,54,83
60,85,53,83
60,85,60,83
60,85,60,83
60,85,58,83
60,85,59,83
60,85,60,83
60,85,51,83
60,85,49,83
60,85,61,83
60,85,60,83
60,85,61,83
60,85,62,83
60,85,59,83
60,85,60,83
60,85,48,83
60,85,60,83
60,85,61,83
60,85,57,83
60,85,46,83
60,85,43,83
60,85,56,83
60,85,56,83
60,85,59,83
60,85,58,83
60,85,58,83
60,85,58,83
60,85,58,83
60,85,58,83
60,85,58,83
60,85,66,83
60,85,66,83
60,85,65,83
60,85,56,83
60,85,64,83
60,85,64,83
60,85,61,83
60,85,64,83
60,85,58,83
60,85,59,83
60,85,60,83
60,85,60,83
61,85,58,83
61,85,58,83
61,85,57,83
61,85,56,83
61,85,55,83
61,85,54,83
61,85,54,83
61,85,54,83
61,85,53,83
61,85,59,83
61,85,54,83
61,85,58,83
61,85,58,83
61,85,54,83
61,85,58,83
61,85,52,83
61,85,61,83
61,85,55,83
61,85,61,83
61,85,47,83
61,85,52,83
61,85,54,83
61,85,53,83
61,85,47,83
61,85,48,83
61,85,49,83
61,85,50,83
61,85,50,83
61,85,56,83
61,85,58,83
61,85,55,83
61,85,65,83
61,85,56,83
61,85,67,83
61,85,62,83
61,85,57,83
61,85,67,83
61,85,59,83
61,85,63,83
61,85,59,83
61,85,60,83
61,85,59,83
61,85,59,83
61,85,66,83
61,85,67,83
61,85,66,83
61,85,61,83
61,85,61,83
61,85,66,83
61,85,67,83
61,85,63,83
62,85,63,83
62,85,67,83
62,85,66,83
62,85,67,83
62,85,63,83
62,85,63,83
62,85,63,83
62,85,64,83
62,85,67,83
62,85,66,83
62,85,64,83
62,85,54,83
62,85,53,83
62,85,54,83
62,85,55,83
62,85,56,83
62,85,57,83
62,85,57,83
62,85,62,83
62,85,53,83
62,85,53,83
62,85,66,83
62,85,66,83
62,85,61,83
62,85,61,83
62,85,58,83
62,85,68,83
62,85,65,83
62,85,67,83
62,85,55,83
62,85,68,83
62,85,66,83
62,85,51,83
62,85,48,83
62,85,52,83
62,85,46,83
62,85,45,83
62,85,46,83
62,85,45,83
63,85,44,83
63,85,43,83
63,85,45,83
63,85,44,83
63,85,43,83
63,85,43,83
63,85,45,83
63,85,45,83
63,85,46,83
63,85,46,83
63,85,47,83
63,85,46,83
63,85,48,83
63,85,47,83
63,85,45,83
63,85,48,83
63,85,50,83
63,85,40,83
63,85,66,83
63,85,42,83
63,85,69,83
63,85,65,83
63,85,64,83
64,85,57,83
64,85,62,83
64,85,62,83
64,85,56,83
64,85,55,83
64,85,56,83
64,85,59,83
64,85,59,83
64,85,65,83
64,85,60,83
64,85,61,83
64,85,64,83
64,85,63,83
64,85,63,83
64,85,57,83
64,85,57,83
64,85,64,83
64,85,58,83
64,85,64,83
64,85,63,83
64,85,58,83
64,85,58,83
64,85,59,83
65,85,58,83
65,85,61,83
65,85,63,83
65,85,51,83
65,85,56,83
65,85,56,83
65,85,55,83
65,85,57,83
65,85,56,83
65,85,56,83
65,85,56,83
65,85,58,83
65,85,56,83
65,85,57,83
65,85,57,83
65,85,60,83
66,85,60,83
66,85,61,83
66,85,61,83
66,85,65,83
66,85,63,83
66,85,65,83
66,85,60,83
66,85,60,83
66,85,57,83
66,85,57,83
66,85,61,83
66,85,63,83
66,85,53,83
66,85,64,83
66,85,64,83
66,85,57,83
66,85,56,83
66,85,56,83
66,85,60,83
67,85,65,83
67,85,65,83
67,85,65,83
67,85,65,83
67,85,65,83
67,85,57,83
67,85,62,83
67,85,64,83
68,85,53,83
68,85,58,83
68,85,58,83
68,85,56,83
68,85,61,83
68,85,61,83
68,85,47,83
68,85,51,83
68,85,53,83
68,85,53,83
68,85,52,83
69,85,52,83
69,85,55,83
69,85,56,83
69,85,57,83
69,85,58,83
69,85,58,83
70,85,57,83
70,85,57,83
70,85,58,83
70,85,58,83
70,85,58,83
70,85,57,83
71,85,55,83
71,85,55,83
46,86,54,83
46,86,57,83
46,86,71,84
46,86,72,84
46,86,71,84
46,86,70,84
46,86,70,84
46,86,71,84
47,86,71,84
47,86,70,84
47,86,69,84
47,86,69,84
47,86,66,84
47,86,65,84
47,86,64,84
48,86,65,84
48,86,69,84
48,86,69,84
48,86,70,84
48,86,64,84
48,86,64,84
49,86,65,84
49,86,66,84
49,86,67,84
50,86,68,84
50,86,69,84
50,86,69,84
50,86,67,84
50,86,61,84
50,86,61,84
50,86,61,84
51,86,61,84
51,86,52,84
52,86,66,84
52,86,52,84
52,86,59,84
52,86,50,84
52,86,54,84
52,86,59,84
52,86,63,84
52,86,58,84
52,86,60,84
52,86,43,84
52,86,43,84
52,86,43,84
52,86,39,84
52,86,68,84
52,86,51,84
52,86,59,84
52,86,63,84
52,86,62,84
52,86,65,84
52,86,64,84
52,86,64,84
52,86,51,84
52,86,63,84
52,86,50,84
52,86,50,84
52,86,62,84
52,86,67,84
52,86,67,84
52,86,60,84
52,86,51,84
52,86,51,84
52,86,51,84
52,86,51,84
52,86,58,84
52,86,56,84
52,86,54,84
52,86,61,84
53,86,61,84
53,86,63,84
53,86,58,84
53,86,57,84
53,86,67,84
53,86,67,84
53,86,58,84
53,86,59,84
53,86,59,84
53,86,68,84
53,86,61,84
53,86,60,84
53,86,59,84
53,86,59,84
53,86,60,84
53,86,61,84
53,86,59,84
54,86,57,84
54,86,63,84
54,86,59,84
54,86,58,84
54,86,58,84
54,86,58,84
55,86,60,84
55,86,61,84
55,86,62,84
55,86,63,84
55,86,63,84
55,86,63,84
55,86,56,84
55,86,57,84
55,86,53,84
55,86,59,84
56,86,61,84
56,86,64,84
56,86,64,84
56,86,58,84
56,86,54,84
56,86,66,84
56,86,62,84
56,86,59,84
56,86,60,84
56,86,56,84
56,86,65,84
56,86,64,84
56,86,63,84
56,86,63,84
57,86,67,84
57,86,68,84
57,86,68,84
57,86,67,84
57,86,66,84
57,86,63,84
57,86,62,84
57,86,49,84
57,86,49,84
57,86,66,84
57,86,60,84
57,86,58,84
57,86,58,84
57,86,57,84
57,86,55,84
57,86,55,84
57,86,55,84
57,86,54,84
57,86,54,84
57,86,57,84
58,86,58,84
58,86,56,84
58,86,55,84
58,86,54,84
58,86,55,84
58,86,61,84
58,86,57,84
58,86,65,84
58,86,67,84
58,86,48,84
58,86,49,84
58,86,49,84
58,86,54,84
58,86,56,84
58,86,61,84
58,86,54,84
58,86,51,84
58,86,51,84
58,86,62,84
58,86,60,84
58,86,57,84
58,86,57,84
58,86,65,84
58,86,58,84
58,86,67,84
58,86,56,84
59,86,56,84
59,86,55,84
59,86,54,84
59,86,54,84
59,86,58,84
59,86,53,84
59,86,44,84
59,86,46,84
59,86,46,84
59,86,47,84
59,86,44,84
59,86,45,84
59,86,46,84
59,86,47,84
59,86,45,84
59,86,43,84
59,86,44,84
59,86,43,84
59,86,45,84
59,86,55,84
59,86,54,84
59,86,57,84
59,86,58,84
59,86,60,84
60,86,57,84
60,86,64,84
60,86,54,84
60,86,54,84
60,86,54,84
60,86,63,84
60,86,56,84
60,86,55,84
60,86,55,84
60,86,56,84
60,86,66,84
60,86,57,84
60,86,58,84
60,86,58,84
60,86,60,84
60,86,57,84
60,86,55,84
60,86,57,84
60,86,60,84
60,86,60,84
60,86,61,84
60,86,62,84
60,86,62,84
60,86,61,84
60,86,56,84
60,86,62,84
60,86,61,84
60,86,63,84
60,86,60,84
60,86,51,84
60,86,61,84
60,86,56,84
60,86,55,84
60,86,61,84
60,86,61,84
61,86,51,84
61,86,63,84
61,86,55,84
61,86,63,84
61,86,61,84
61,86,60,84
61,86,60,84
61,86,60,84
61,86,60,84
61,86,64,84
61,86,60,84
61,86,58,84
61,86,56,84
61,86,56,84
61,86,49,84
61,86,53,84
61,86,71,84
61,86,63,84
61,86,68,84
61,86,62,84
61,86,30,84
61,86,57,84
61,86,55,84
61,86,57,84
61,86,61,84
62,86,61,84
62,86,53,84
62,86,65,84
62,86,65,84
62,86,64,84
62,86,63,84
62,86,62,84
62,86,61,84
62,86,60,84
62,86,60,84
62,86,55,84
62,86,63,84
62,86,62,84
62,86,61,84
62,86,60,84
62,86,60,84
62,86,59,84
62,86,59,84
62,86,59,84
62,86,59,84
62,86,59,84
62,86,59,84
62,86,65,84
62,86,65,84
62,86,61,84
62,86,61,84
62,86,62,84
62,86,64,84
62,86,63,84
62,86,62,84
62,86,61,84
62,86,61,84
62,86,61,84
62,86,58,84
62,86,63,84
62,86,64,84
62,86,64,84
62,86,64,84
62,86,57,84
62,86,56,84
63,86,55,84
63,86,54,84
63,86,53,84
63,86,52,84
63,86,51,84
63,86,50,84
63,86,50,84
63,86,50,84
63,86,66,84
63,86,61,84
63,86,61,84
63,86,55,84
63,86,57,84
63,86,61,84
63,86,57,84
63,86,55,84
63,86,61,84
63,86,61,84
63,86,61,84
63,86,62,84
63,86,61,84
63,86,52,84
63,86,53,84
63,86,56,84
63,86,55,84
63,86,54,84
63,86,53,84
64,86,53,84
64,86,56,84
64,86,55,84
64,86,54,84
64,86,53,84
64,86,53,84
64,86,66,84
64,86,60,84
64,86,60,84
64,86,64,84
64,86,60,84
64,86,60,84
64,86,60,84
64,86,60,84
64,86,50,84
64,86,50,84
64,86,57,84
64,86,57,84
64,86,61,84
64,86,64,84
64,86,61,84
64,86,61,84
64,86,51,84
64,86,52,84
64,86,52,84
64,86,58,84
64,86,62,84
65,86,61,84
65,86,55,84
65,86,65,84
65,86,55,84
65,86,69,84
65,86,60,84
65,86,61,84
65,86,61,84
65,86,55,84
65,86,58,84
65,86,59,84
65,86,56,84
65,86,60,84
65,86,59,84
65,86,58,84
65,86,57,84
65,86,56,84
65,86,56,84
65,86,60,84
65,86,56,84
65,86,56,84
65,86,56,84
65,86,65,84
65,86,54,84
66,86,56,84
66,86,58,84
66,86,53,84
66,86,57,84
66,86,57,84
66,86,64,84
66,86,60,84
66,86,53,84
66,86,53,84
66,86,57,84
66,86,63,84
66,86,51,84
67,86,50,84
67,86,49,84
67,86,47,84
67,86,45,84
67,86,56,84
67,86,58,84
67,86,58,84
67,86,57,84
67,86,58,84
67,86,45,84
67,86,46,84
67,86,49,84
67,86,55,84
67,86,54,84
67,86,51,84
68,86,47,84
68,86,46,84
68,86,52,84
69,86,52,84
69,86,53,84
69,86,53,84
69,86,54,84
69,86,59,84
70,86,59,84
70,86,55,84
70,86,52,84
70,86,51,84
70,86,51,84
70,86,53,84
71,86,55,84
71,86,55,84
71,86,55,84
44,87,56,84
44,87,55,84
44,87,55,84
44,87,54,84
44,87,55,84
44,87,55,84
45,87,57,84
45,87,57,84
45,87,56,84
45,87,56,84
45,87,57,84
45,87,57,84
45,87,58,84
45,87,57,84
45,87,59,84
45,87,59,84
45,87,57,84
45,87,58,84
48,87,58,84
49,87,60,84
50,87,60,84
50,87,56,84
50,87,58,84
50,87,58,84
51,87,66,84
51,87,58,84
51,87,58,84
51,87,60,84
51,87,60,84
51,87,63,84
51,87,52,84
52,87,64,84
52,87,64,84
52,87,64,84
52,87,64,84
52,87,65,84
52,87,66,84
52,87,67,84
52,87,67,84
53,87,67,84
53,87,67,84
53,87,63,84
53,87,64,84
53,87,65,84
53,87,66,84
53,87,66,84
54,87,58,84
54,87,57,84
54,87,57,84
54,87,62,84
54,87,62,84
54,87,52,84
54,87,61,84
55,87,62,84
55,87,63,84
55,87,61,84
55,87,61,84
55,87,60,84
55,87,58,84
55,87,64,84
55,87,52,84
56,87,53,84
56,87,54,84
56,87,54,84
56,87,50,84
56,87,52,84
56,87,53,84
56,87,59,84
56,87,56,84
56,87,55,84
56,87,54,84
56,87,54,84
56,87,54,84
56,87,55,84
56,87,52,84
57,87,58,84
57,87,46,84
57,87,52,84
57,87,48,84
57,87,55,84
57,87,44,84
57,87,45,84
57,87,46,84
57,87,47,84
57,87,48,84
57,87,48,84
57,87,51,84
58,87,44,84
58,87,44,84
58,87,43,84
58,87,43,84
58,87,44,84
58,87,58,84
58,87,58,84
58,87,57,84
58,87,57,84
58,87,55,84
58,87,56,84
58,87,56,84
58,87,59,84
58,87,60,84
58,87,64,84
58,87,64,84
58,87,60,84
58,87,60,84
58,87,59,84
58,87,58,84
58,87,60,84
58,87,61,84
59,87,59,84
59,87,61,84
59,87,61,84
59,87,49,84
59,87,49,84
59,87,58,84
59,87,59,84
59,87,59,84
59,87,62,84
59,87,58,84
59,87,45,84
59,87,44,84
59,87,57,84
59,87,59,84
59,87,57,84
59,87,57,84
59,87,65,84
59,87,65,84
59,87,57,84
59,87,61,84
59,87,58,84
59,87,53,84
59,87,53,84
59,87,59,84
59,87,58,84
59,87,59,84
59,87,59,84
59,87,54,84
59,87,54,84
59,87,65,84
59,87,59,84
60,87,57,84
60,87,57,84
60,87,59,84
60,87,60,84
60,87,60,84
60,87,57,84
60,87,57,84
60,87,56,84
60,87,56,84
60,87,55,84
60,87,56,84
60,87,53,84
60,87,54,84
60,87,53,84
60,87,53,84
60,87,59,84
60,87,62,84
60,87,48,84
60,87,53,84
60,87,54,84
60,87,54,84
60,87,51,84
60,87,56,84
60,87,56,84
60,87,56,84
60,87,57,84
60,87,66,84
60,87,57,84
60,87,68,84
60,87,61,84
60,87,61,84
61,87,57,84
61,87,67,84
61,87,67,84
61,87,60,84
61,87,64,84
61,87,59,84
61,87,59,84
61,87,59,84
61,87,58,84
61,87,66,84
61,87,67,84
61,87,67,84
61,87,62,84
61,87,61,84
61,87,66,84
61,87,67,84
61,87,68,84
61,87,68,84
61,87,61,84
61,87,61,84
61,87,62,84
61,87,64,84
62,87,65,84
62,87,65,84
62,87,62,84
62,87,61,84
62,87,60,84
62,87,59,84
62,87,58,84
62,87,57,84
62,87,56,84
62,87,55,84
62,87,55,84
62,87,55,84
62,87,55,84
62,87,67,84
62,87,63,84
62,87,61,84
62,87,58,84
62,87,68,84
62,87,68,84
62,87,64,84
62,87,68,84
62,87,68,84
62,87,67,84
62,87,67,84
62,87,67,84
62,87,55,84
62,87,66,84
62,87,52,84
62,87,50,84
62,87,49,84
62,87,53,84
62,87,46,84
62,87,47,84
63,87,44,84
63,87,45,84
63,87,45,84
63,87,46,84
63,87,46,84
63,87,44,84
63,87,44,84
63,87,46,84
63,87,47,84
63,87,47,84
63,87,49,84
63,87,41,84
63,87,41,84
63,87,65,84
63,87,68,84
63,87,65,84
63,87,63,84
63,87,62,84
63,87,62,84
63,87,62,84
63,87,62,84
63,87,57,84
63,87,57,84
63,87,56,84
63,87,57,84
63,87,57,84
63,87,64,84
63,87,56,84
63,87,55,84
63,87,56,84
63,87,57,84
63,87,64,84
64,87,63,84
64,87,60,84
64,87,58,84
64,87,61,84
64,87,62,84
64,87,52,84
64,87,57,84
64,87,57,84
64,87,57,84
64,87,59,84
64,87,59,84
64,87,58,84
64,87,60,84
64,87,60,84
64,87,61,84
64,87,60,84
64,87,60,84
65,87,66,84
65,87,62,84
65,87,66,84
65,87,61,84
65,87,60,84
65,87,62,84
65,87,62,84
65,87,54,84
65,87,56,84
65,87,60,84
65,87,65,84
65,87,63,84
66,87,56,84
66,87,55,84
66,87,61,84
66,87,63,84
66,87,54,84
66,87,55,84
66,87,53,84
66,87,53,84
66,87,57,84
66,87,56,84
66,87,48,84
66,87,52,84
66,87,52,84
66,87,53,84
66,87,54,84
66,87,53,84
66,87,54,84
66,87,55,84
66,87,58,84
66,87,57,84
66,87,56,84
67,87,56,84
67,87,57,84
67,87,58,84
67,87,57,84
67,87,58,84
67,87,58,84
67,87,57,84
67,87,56,84
67,87,56,84
67,87,56,84
67,87,55,84
67,87,56,84
67,87,55,84
68,87,55,84
68,87,56,84
68,87,71,85
68,87,71,85
68,87,69,85
68,87,69,85
68,87,69,85
69,87,70,85
69,87,70,85
70,87,65,85
70,87,66,85
70,87,66,85
71,87,69,85
71,87,67,85
72,87,66,85
44,88,66,85
44,88,69,85
44,88,70,85
44,88,70,85
44,88,70,85
45,88,66,85
45,88,65,85
45,88,65,85
45,88,71,85
45,88,71,85
45,88,66,85
45,88,65,85
45,88,64,85
45,88,63,85
46,88,68,85
48,88,62,85
48,88,65,85
49,88,66,85
50,88,67,85
50,88,67,85
50,88,53,85
50,88,53,85
50,88,43,85
50,88,44,85
50,88,45,85
51,88,46,85
51,88,47,85
51,88,48,85
51,88,49,85
51,88,49,85
52,88,52,85
52,88,58,85
52,88,58,85
52,88,58,85
52,88,59,85
52,88,60,85
53,88,61,85
53,88,62,85
54,88,62,85
54,88,60,85
54,88,58,85
54,88,59,85
54,88,43,85
54,88,67,85
54,88,50,85
54,88,60,85
54,88,64,85
54,88,64,85
54,88,62,85
55,88,65,85
55,88,50,85
55,88,50,85
55,88,61,85
55,88,61,85
55,88,52,85
55,88,52,85
55,88,58,85
55,88,57,85
55,88,54,85
55,88,62,85
55,88,57,85
55,88,58,85
55,88,57,85
55,88,62,85
55,88,62,85
55,88,61,85
55,88,61,85
55,88,60,85
55,88,60,85
55,88,60,85
56,88,59,85
56,88,59,85
56,88,58,85
56,88,58,85
56,88,61,85
56,88,63,85
56,88,64,85
56,88,58,85
56,88,59,85
56,88,55,85
56,88,58,85
56,88,58,85
56,88,55,85
57,88,56,85
57,88,60,85
57,88,60,85
57,88,56,85
57,88,59,85
57,88,55,85
57,88,67,85
57,88,63,85
57,88,59,85
57,88,59,85
57,88,57,85
57,88,57,85
57,88,66,85
57,88,58,85
57,88,59,85
57,88,60,85
58,88,61,85
58,88,62,85
58,88,62,85
58,88,65,85
58,88,64,85
58,88,67,85
58,88,67,85
58,88,61,85
58,88,61,85
58,88,65,85
58,88,64,85
58,88,63,85
58,88,62,85
58,88,61,85
58,88,60,85
58,88,59,85
58,88,58,85
58,88,58,85
58,88,58,85
58,88,56,85
59,88,55,85
59,88,56,85
59,88,57,85
59,88,58,85
59,88,58,85
59,88,57,85
59,88,57,85
59,88,61,85
59,88,58,85
59,88,64,85
59,88,67,85
59,88,55,85
59,88,50,85
59,88,57,85
59,88,60,85
59,88,55,85
59,88,51,85
59,88,61,85
59,88,60,85
59,88,66,85
59,88,52,85
60,88,57,85
60,88,54,85
60,88,55,85
60,88,57,85
60,88,56,85
60,88,55,85
60,88,54,85
60,88,54,85
60,88,46,85
60,88,45,85
60,88,46,85
60,88,46,85
60,88,44,85
60,88,44,85
60,88,44,85
60,88,43,85
60,88,44,85
60,88,55,85
60,88,55,85
60,88,58,85
61,88,58,85
61,88,58,85
61,88,59,85
61,88,63,85
61,88,64,85
61,88,65,85
61,88,55,85
61,88,56,85
61,88,55,85
61,88,70,85
61,88,56,85
61,88,67,85
61,88,56,85
61,88,61,85
61,88,61,85
61,88,56,85
61,88,56,85
61,88,55,85
61,88,55,85
61,88,61,85
61,88,61,85
61,88,61,85
61,88,61,85
61,88,62,85
61,88,62,85
62,88,63,85
62,88,63,85
62,88,59,85
62,88,61,85
62,88,62,85
62,88,51,85
62,88,62,85
62,88,57,85
62,88,54,85
62,88,62,85
62,88,62,85
62,88,52,85
63,88,64,85
63,88,64,85
63,88,54,85
63,88,59,85
63,88,63,85
63,88,60,85
63,88,59,85
63,88,50,85
63,88,54,85
64,88,71,85
64,88,62,85
64,88,67,85
64,88,66,85
64,88,65,85
64,88,64,85
64,88,63,85
64,88,62,85
64,88,61,85
64,88,61,85
64,88,31,85
64,88,32,85
65,88,33,85
65,88,34,85
65,88,35,85
65,88,37,85
65,88,38,85
66,88,39,85
66,88,40,85
66,88,41,85
66,88,42,85
66,88,43,85
67,88,43,85
67,88,56,85
67,88,56,85
67,88,56,85
67,88,54,85
67,88,56,85
68,88,62,85
68,88,65,85
69,88,60,85
69,88,60,85
69,88,62,85
70,88,63,85
45,89,63,85
45,89,63,85
45,89,61,85
46,89,61,85
47,89,61,85
49,89,62,85
49,89,66,85
50,89,66,85
50,89,59,85
50,89,64,85
50,89,56,85
50,89,56,85
50,89,56,85
50,89,55,85
51,89,60,85
51,89,61,85
53,89,60,85
53,89,61,85
53,89,61,85
53,89,60,85
53,89,61,85
53,89,54,85
53,89,57,85
54,89,65,85
54,89,63,85
54,89,60,85
54,89,51,85
54,89,57,85
54,89,62,85
55,89,62,85
55,89,63,85
55,89,60,85
55,89,60,85
55,89,51,85
55,89,60,85
55,89,60,85
55,89,59,85
55,89,62,85
55,89,62,85
55,89,56,85
55,89,66,85
55,89,56,85
56,89,69,85
56,89,69,85
56,89,69,85
56,89,68,85
56,89,69,85
56,89,69,85
56,89,61,85
56,89,55,85
56,89,55,85
56,89,58,85
56,89,58,85
56,89,58,85
56,89,58,85
56,89,58,85
57,89,61,85
57,89,55,85
57,89,55,85
57,89,65,85
57,89,54,85
57,89,51,85
57,89,52,85
57,89,52,85
57,89,58,85
57,89,58,85
57,89,58,85
57,89,58,85
57,89,58,85
57,89,58,85
57,89,58,85
57,89,52,85
57,89,58,85
58,89,58,85
58,89,64,85
58,89,60,85
58,89,54,85
58,89,58,85
58,89,60,85
58,89,52,85
58,89,52,85
58,89,50,85
58,89,50,85
58,89,59,85
58,89,50,85
58,89,48,85
59,89,48,85
59,89,47,85
59,89,46,85
59,89,45,85
59,89,46,85
59,89,46,85
59,89,56,85
59,89,57,85
59,89,57,85
59,89,46,85
59,89,55,85
59,89,56,85
59,89,56,85
59,89,53,85
59,89,53,85
59,89,53,85
60,89,54,85
60,89,53,85
60,89,54,85
60,89,53,85
60,89,53,85
60,89,54,85
60,89,54,85
60,89,55,85
60,89,55,85
60,89,54,85
60,89,52,85
60,89,50,85
60,89,50,85
60,89,49,85
60,89,49,85
60,89,48,85
60,89,49,85
60,89,49,85
60,89,49,85
61,89,48,85
61,89,45,85
61,89,54,85
61,89,55,85
61,89,55,85
61,89,55,85
61,89,54,85
61,89,55,85
61,89,55,85
61,89,54,85
61,89,53,85
61,89,51,85
61,89,51,85
61,89,52,85
61,89,54,85
61,89,54,85
61,89,53,85
61,89,54,85
61,89,53,85
61,89,55,85
63,89,57,85
63,89,54,85
64,89,54,85
64,89,54,85
64,89,58,85
65,89,58,85
65,89,57,85
65,89,59,85
65,89,57,85
65,89,57,85
65,89,56,85
65,89,57,85
65,89,61,85
65,89,62,85
65,89,62,85
65,89,59,85
65,89,59,85
66,89,67,85
66,89,59,85
66,89,64,85
66,89,64,85
67,89,57,85
67,89,52,85
67,89,60,85
67,89,61,85
67,89,62,85
68,89,63,85
70,89,64,85
46,90,64,85
48,90,68,85
51,90,69,85
51,90,70,85
51,90,70,85
51,90,70,85
51,90,70,85
51,90,65,85
51,90,62,85
51,90,60,85
51,90,60,85
51,90,51,85
51,90,51,85
54,90,58,85
54,90,60,85
55,90,63,85
57,90,63,85
57,90,61,85
58,90,61,85
58,90,59,85
58,90,65,85
58,90,51,85
58,90,54,85
58,90,51,85
58,90,51,85
58,90,54,85
58,90,58,85
58,90,55,85
59,90,53,85
59,90,52,85
59,90,51,85
59,90,51,85
59,90,51,85
59,90,51,85
59,90,54,85
59,90,58,85
59,90,51,85
60,90,51,85
60,90,51,85
60,90,47,85
60,90,52,85
60,90,52,85
60,90,52,85
60,90,52,85
60,90,52,85
60,90,52,85
61,90,52,85
61,90,49,85
61,90,56,85
61,90,51,85
61,90,44,85
61,90,43,85
61,90,44,85
62,90,44,85
62,90,59,85
62,90,58,85
62,90,59,85
62,90,59,85
63,90,59,85
66,90,59,85
66,90,59,85
66,90,59,85
67,90,58,85
67,90,58,85
67,90,58,85
67,90,58,85
67,90,57,85
67,90,56,85
67,90,59,85
68,90,59,85
69,90,59,85
70,90,64,85
55,91,63,85
55,91,63,85
58,91,57,85
58,91,58,85
58,91,45,85
58,91,45,85
58,91,57,85
58,91,58,85
59,91,56,85
59,91,56,85
59,91,58,85
60,91,58,85
60,91,61,85
60,91,58,85
60,91,58,85
60,91,59,85
61,91,65,85
61,91,60,85
61,91,58,85
62,91,57,85
66,91,60,85
66,91,61,85
66,91,57,85
67,91,55,85
68,91,54,85
68,91,54,85
68,91,60,85
68,91,63,85
68,91,49,85
70,91,54,85
71,91,52,85
71,91,56,85
59,92,67,85
59,92,67,85
59,92,57,85
59,92,68,85
60,92,68,85
60,92,57,85
60,92,62,85
60,92,66,85
61,92,66,85
61,92,61,85
61,92,65,85
61,92,59,85
61,92,63,85
61,92,62,85
61,92,62,85
62,92,68,85
62,92,64,85
62,92,61,85
63,92,58,85
63,92,65,85
64,92,67,85
64,92,67,85
65,92,68,85
65,92,67,85
66,92,65,85
66,92,55,85
66,92,61,85
66,92,61,85
66,92,61,85
67,92,61,85
67,92,61,85
67,92,61,85
67,92,61,85
68,92,65,85
69,92,53,85
69,92,50,85
70,92,50,85
58,93,50,85
59,93,54,85
59,93,47,85
60,93,47,85
60,93,64,85
60,93,64,85
60,93,66,85
60,93,46,85
61,93,45,85
61,93,47,85
61,93,47,85
62,93,48,85
63,93,46,85
63,93,46,85
64,93,47,85
65,93,64,85
65,93,64,85
66,93,67,85
67,93,65,85
67,93,63,85
57,94,63,85
57,94,63,85
