Steps,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated,
1320,409,90,48,25,111,40,90,92
1320,384,72,59,26,102,41,94,94
1320,416,83,36,27,135,40,101,90
1320,407,85,46,28,108,46,100,100
1320,381,66,50,23,113,49,91,93
1320,409,86,46,26,117,40,101,95
1320,405,82,45,27,106,37,93,97
1320,392,80,56,28,100,40,88,90
1320,391,71,48,24,111,44,89,98
1320,412,87,45,26,131,49,101,91
1320,419,99,48,31,112,41,104,96
1320,405,87,50,26,114,47,92,89
1320,389,70,49,24,111,41,91,97
1320,404,85,50,25,110,44,96,94
1320,408,71,31,25,118,40,101,99
1320,393,76,53,28,109,39,96,99
1320,398,78,46,27,122,48,102,91
1320,380,69,56,25,112,46,86,96
1320,407,85,47,28,112,45,98,102
1320,401,82,48,26,110,49,95,92
1320,400,76,44,26,108,43,95,99
1320,391,73,50,24,110,37,90,98
1326,415,87,43,30,123,37,99,88
1326,388,68,49,25,110,42,94,94
1326,401,79,47,23,117,39,95,100
1326,420,97,47,31,129,43,101,89
1326,382,69,55,22,101,44,84,95
1326,406,82,46,24,121,45,96,93
1326,403,79,44,26,117,40,100,98
1326,397,75,46,26,121,47,93,90
1326,410,91,48,25,113,40,90,92
1326,384,72,59,26,102,40,94,94
1326,415,83,37,27,134,40,101,90
1326,407,86,47,28,107,46,99,100
1326,381,67,51,23,113,49,91,93
1326,411,88,46,26,120,40,101,95
1326,406,83,45,28,105,37,94,98
1326,392,80,56,28,100,40,88,90
1326,391,71,48,24,111,45,89,97
1326,413,88,45,26,130,49,101,92
1326,419,99,48,31,112,41,104,96
1326,405,87,50,26,115,47,92,89
1326,389,70,49,24,111,41,91,97
1326,404,85,50,25,110,44,96,94
1326,408,71,31,25,119,41,101,98
1326,394,77,53,28,111,40,96,98
1326,398,78,46,28,123,48,103,91
1326,379,69,57,25,111,46,85,96
1326,406,85,48,28,111,45,97,102
1326,401,82,48,26,111,49,95,92
1326,400,76,44,26,109,43,95,99
1326,392,74,50,24,110,37,90,98
1332,414,87,44,31,124,36,99,88
1332,388,68,49,25,110,42,94,94
1332,401,79,47,23,117,39,95,100
1332,419,97,48,31,128,43,100,89
1332,383,70,55,22,102,44,84,95
1332,405,83,48,24,119,45,95,94
1332,403,80,45,26,117,40,100,98
1332,397,75,46,26,121,47,93,90
1332,410,91,48,25,113,40,90,92
1332,383,72,60,26,101,40,93,94
1332,416,84,37,27,135,40,101,90
1332,407,86,47,28,108,46,99,100
1332,381,67,51,23,114,49,91,92
1332,410,88,47,26,120,40,101,95
1332,405,83,46,28,105,37,94,98
1332,392,80,56,28,101,40,88,92
1332,391,71,48,24,111,45,89,97
1332,413,88,45,26,129,49,101,93
1332,420,100,48,31,112,41,104,96
1332,404,87,51,26,116,47,92,89
1332,389,70,49,24,111,41,91,97
1332,403,85,51,25,110,44,95,94
1332,408,71,31,25,122,44,101,95
1332,394,77,53,28,112,40,96,98
1332,398,78,46,28,124,47,103,91
1332,379,69,57,25,114,46,85,96
1332,406,85,48,28,111,45,97,102
1332,401,82,48,26,113,49,95,92
1332,400,76,44,26,109,43,95,99
1332,393,75,50,24,110,37,90,98
1338,414,87,44,31,125,36,99,88
1338,388,68,49,25,111,42,94,94
1338,400,79,48,23,116,39,95,100
1338,421,99,48,32,131,43,101,89
1338,383,70,55,22,102,44,84,95
1338,406,84,48,25,120,44,96,94
1338,404,81,45,26,118,40,100,98
1338,397,75,46,26,122,47,93,90
1338,409,91,49,25,113,40,89,92
1338,382,72,61,26,103,40,92,95
1338,416,84,37,27,136,40,101,90
1338,408,87,47,28,108,46,99,100
1338,381,67,51,24,114,48,92,92
1338,409,88,48,26,120,40,100,96
1338,406,84,46,28,105,37,94,98
1338,393,81,56,28,102,40,88,92
1338,391,71,48,24,112,45,89,97
1338,412,88,46,27,127,48,102,94
1338,422,102,48,31,112,41,104,96
1338,405,88,51,26,116,47,92,89
1338,389,70,49,25,112,41,92,96
1338,403,85,51,25,112,44,95,94
1338,408,71,31,25,122,44,101,96
1338,394,77,53,28,113,40,96,98
1338,397,78,47,28,124,47,103,90
1338,379,69,57,25,115,46,85,95
1338,406,85,48,28,112,45,97,102
1338,401,82,48,26,113,49,95,92
1338,399,76,45,26,110,43,95,99
1338,391,75,52,24,109,37,89,98
1344,415,88,44,32,125,35,100,88
1344,388,68,49,25,111,42,94,94
1344,400,79,48,23,119,41,95,98
1344,421,99,48,32,132,43,101,88
1344,383,70,55,22,102,44,84,95
1344,404,84,50,25,118,44,94,94
1344,404,82,46,26,119,40,100,98
1344,397,75,46,26,122,47,93,90
1344,409,91,49,25,115,40,89,92
1344,381,72,62,26,102,40,91,95
1344,414,84,39,28,134,40,101,90
1344,408,88,48,28,107,46,99,100
1344,382,68,51,24,113,48,92,93
1344,409,88,48,26,122,41,100,95
1344,406,84,46,28,105,37,94,99
1344,394,82,56,29,103,40,89,91
1344,391,72,49,24,112,45,88,97
1344,412,88,46,27,125,48,102,96
1344,421,102,49,31,113,41,104,96
1344,404,88,52,26,116,47,91,89
1344,389,70,49,25,112,40,92,96
1344,403,85,51,25,112,44,95,94
1344,408,71,31,25,122,44,101,96
1344,394,77,53,28,113,40,96,98
1344,396,78,48,28,123,47,102,90
1344,378,69,58,25,114,46,84,95
1344,407,86,48,29,113,44,98,102
1344,400,82,49,26,113,49,95,92
1344,399,76,45,26,111,43,95,99
1344,391,75,52,24,113,37,89,98
1350,415,89,45,32,124,35,100,89
1350,389,69,49,25,111,42,94,94
1350,400,79,48,23,120,42,95,97
1350,422,100,48,33,133,42,102,88
1350,383,70,55,22,103,45,84,94
1350,403,84,51,25,117,44,93,94
1350,404,82,46,26,119,40,100,98
1350,397,75,46,26,124,47,93,90
1350,409,91,49,25,115,40,89,92
1350,381,72,62,26,102,40,91,96
1350,414,84,39,28,132,40,101,92
1350,408,88,48,28,107,46,99,100
1350,382,68,51,24,113,48,92,93
1350,409,88,48,26,122,41,100,95
1350,406,84,46,28,106,37,94,99
1350,394,82,56,29,103,40,89,91
1350,390,72,50,24,111,45,87,96
1350,412,88,46,27,125,48,102,96
1350,420,102,50,31,114,41,104,95
1350,404,88,52,27,116,46,92,89
1350,390,71,49,25,112,40,92,96
1350,403,85,51,25,112,44,95,94
1350,408,71,31,25,124,44,101,96
1350,394,77,53,28,114,41,96,97
1350,397,79,48,28,124,47,102,90
1350,379,70,58,25,116,46,84,95
1350,407,86,48,29,112,44,98,103
1350,400,82,49,26,113,49,95,92
1350,398,76,46,27,111,42,95,99
1350,391,75,52,24,114,37,89,98
1356,415,89,45,32,126,35,100,89
1356,389,69,49,25,112,42,94,94
1356,399,79,49,23,119,42,95,97
1356,422,101,49,33,133,42,101,88
1356,384,71,55,22,103,45,84,94
1356,404,85,51,25,118,44,93,94
1356,405,83,46,26,120,40,100,98
1356,396,75,47,26,123,47,93,90
1356,409,91,49,25,115,40,89,92
1356,381,72,62,26,103,41,91,95
1356,414,84,39,28,131,40,101,93
1356,409,89,48,28,108,46,99,100
1356,380,68,53,24,112,48,91,93
1356,408,88,49,26,121,41,99,95
1356,405,84,47,28,104,37,93,100
1356,393,82,57,29,102,40,88,91
1356,390,72,50,24,110,45,87,97
1356,412,88,46,27,125,48,102,96
1356,420,102,50,31,118,41,104,93
1356,405,89,52,27,116,46,92,89
1356,390,71,49,25,114,40,92,96
1356,404,86,51,25,113,44,95,94
1356,408,72,32,25,123,44,101,96
1356,394,77,53,28,113,41,96,98
1356,397,79,48,28,124,47,102,90
1356,379,70,58,25,117,46,84,95
1356,405,86,50,29,112,44,98,103
1356,399,82,50,26,112,49,95,92
1356,398,76,46,27,111,42,95,99
1356,391,75,52,24,114,37,89,98
1362,415,89,45,32,126,35,100,89
1362,389,69,49,25,113,42,94,94
1362,399,79,49,23,119,42,95,97
1362,424,103,49,33,134,42,101,88
1362,385,72,55,22,104,45,84,94
1362,404,85,51,25,120,44,93,94
1362,405,83,46,26,122,41,100,97
1362,396,75,47,26,123,47,93,90
1362,409,91,49,25,117,40,89,92
1362,381,72,62,26,104,41,91,95
1362,415,85,39,28,131,40,101,93
1362,409,89,48,28,108,46,99,100
1362,380,68,53,24,113,49,91,92
1362,408,88,49,26,122,41,99,94
1362,405,85,48,28,103,37,92,100
1362,392,82,58,29,101,40,88,91
1362,390,72,50,24,109,46,87,97
1362,412,88,46,27,127,48,102,96
1362,421,103,50,31,119,41,104,93
1362,405,89,52,27,118,46,92,88
1362,389,71,50,25,113,40,91,96
1362,404,86,51,25,114,44,95,94
1362,408,72,32,25,125,44,101,96
1362,394,77,53,28,112,41,96,99
1362,397,79,48,28,124,47,102,90
1362,379,70,58,26,117,46,85,95
1362,406,87,50,29,112,44,98,104
1362,399,82,50,27,113,48,96,92
1362,396,77,48,28,108,43,95,99
1362,390,75,53,24,113,37,89,98
1368,415,90,46,32,126,35,100,89
1368,389,69,49,25,113,42,94,94
1368,399,79,49,23,120,42,95,97
1368,425,104,49,33,134,42,101,88
1368,385,72,55,25,107,42,87,94
1368,405,86,51,25,120,44,93,94
1368,404,83,47,26,122,41,100,97
1368,396,75,47,26,125,48,93,89
1368,409,91,49,25,117,40,89,92
1368,381,72,62,26,104,41,91,95
1368,416,86,39,28,131,40,101,93
1368,408,89,49,28,107,46,99,101
1368,379,68,54,24,113,49,90,92
1368,408,88,49,26,122,41,99,94
1368,406,86,48,28,104,37,92,100
1368,391,82,59,29,100,40,87,91
1368,390,72,50,24,109,46,87,97
1368,413,89,46,27,128,49,102,95
1368,419,103,52,31,118,41,102,93
1368,405,89,52,27,120,46,92,88
1368,390,72,50,25,113,40,91,97
1368,404,86,51,25,115,44,95,94
1368,407,72,33,25,125,44,101,97
1368,394,77,53,28,114,41,96,99
1368,397,80,49,28,123,47,101,90
1368,379,70,58,26,118,47,85,94
1368,406,87,50,29,112,44,98,104
1368,399,82,50,27,114,48,96,92
1368,395,77,49,28,107,43,94,99
1368,390,75,53,24,113,37,89,98
1374,415,90,46,32,127,35,100,89
1374,388,69,50,25,112,42,93,94
1374,399,79,49,23,120,42,95,97
1374,426,105,49,33,136,42,101,88
1374,385,72,55,25,107,42,87,94
1374,405,86,51,25,121,44,93,94
1374,404,83,47,26,122,41,100,97
1374,396,75,47,27,126,48,94,89
1374,408,91,50,25,117,40,88,92
1374,381,72,62,26,105,41,91,94
1374,416,86,39,28,132,40,101,92
1374,407,89,50,28,107,46,98,101
1374,379,68,54,24,112,49,90,93
1374,408,88,49,26,122,41,99,94
1374,406,86,48,28,104,37,92,100
1374,391,82,59,29,101,40,87,91
1374,390,72,50,24,110,47,87,96
1374,410,89,48,27,125,49,101,96
1374,419,103,52,31,117,41,102,94
1374,405,89,52,27,122,46,92,88
1374,390,72,50,25,113,40,91,97
1374,404,86,51,25,115,44,95,94
1374,406,72,34,25,124,44,100,97
1374,394,77,53,28,115,41,96,99
1374,396,81,51,28,121,47,100,90
1374,378,70,59,26,117,47,84,94
1374,406,87,50,29,112,44,98,104
1374,400,83,50,27,114,48,96,92
1374,396,78,49,29,108,42,95,99
1374,391,76,53,24,114,37,89,98
1380,415,90,46,32,127,35,100,89
1380,387,69,51,25,112,42,93,93
1380,399,79,49,23,120,42,95,97
1380,427,106,49,33,138,42,101,88
1380,385,72,55,25,108,42,87,94
1380,405,86,51,25,120,44,93,95
1380,404,83,47,26,122,41,100,97
1380,396,75,47,27,126,48,94,89
1380,408,91,50,25,117,40,88,93
1380,381,72,62,26,105,41,91,94
1380,416,86,39,28,132,40,101,92
1380,407,89,50,28,107,46,98,101
1380,378,68,55,24,111,49,90,93
1380,408,88,49,26,122,41,99,94
1380,405,86,49,29,104,36,93,100
1380,391,82,59,30,101,39,88,91
1380,390,72,50,24,110,47,87,96
1380,409,89,49,27,126,49,101,95
1380,419,103,52,31,117,41,102,94
1380,404,89,53,27,121,46,92,88
1380,389,72,51,25,113,40,91,97
1380,403,86,52,25,114,44,94,94
1380,406,72,34,25,124,45,100,97
1380,394,77,53,28,115,41,96,99
1380,396,82,52,28,120,47,100,90
1380,377,70,60,26,117,47,84,94
1380,407,88,50,29,111,44,98,105
1380,401,84,50,27,115,48,96,92
1380,396,79,50,29,107,42,94,99
1380,391,76,53,24,114,37,89,98
1386,415,90,46,32,128,35,100,89
1386,386,69,51,25,111,42,93,94
1386,398,79,50,23,119,42,95,97
1386,427,106,49,33,138,42,101,88
1386,387,74,55,25,110,42,87,94
1386,405,86,51,25,123,44,93,94
1386,404,84,48,26,121,41,99,97
1386,396,75,47,27,127,48,94,89
1386,408,91,50,25,115,40,88,95
1386,381,73,62,26,104,41,91,95
1386,416,86,39,28,132,40,101,92
1386,406,89,51,28,107,46,98,101
1386,378,68,55,24,111,49,90,94
1386,408,88,49,26,123,41,99,94
1386,405,86,49,29,106,36,93,100
1386,391,82,59,30,101,39,88,91
1386,390,72,50,24,109,47,87,97
1386,411,91,49,27,126,49,101,95
1386,419,104,53,31,116,41,102,94
1386,404,89,53,27,122,46,92,88
1386,389,72,51,25,116,40,91,97
1386,403,86,52,25,114,44,94,94
1386,406,72,34,25,124,45,100,97
1386,394,77,53,28,115,41,96,99
1386,396,82,52,28,119,47,100,91
1386,378,71,60,26,118,47,84,94
1386,408,89,50,29,111,44,98,105
1386,401,84,50,27,116,48,96,92
1386,396,79,50,29,107,42,94,99
1386,390,76,54,24,114,37,89,98
1392,415,90,46,32,126,38,100,89
1392,385,69,52,25,107,45,92,94
1392,398,79,50,23,116,44,95,97
1392,427,106,49,33,136,45,101,88
1392,387,74,55,25,108,45,87,94
1392,404,86,52,25,120,47,93,94
1392,404,84,48,26,118,43,99,97
1392,396,75,47,27,126,51,94,89
1392,408,91,50,25,112,43,88,95
1392,381,73,62,26,102,44,91,95
1392,417,87,39,28,130,43,101,92
1392,405,89,52,28,104,49,98,101
1392,378,68,55,25,108,51,91,94
1392,408,88,49,26,121,43,99,94
1392,405,86,49,29,104,39,93,100
1392,390,82,60,30,98,42,88,91
1392,390,72,50,24,106,50,87,97
1392,411,91,49,27,124,52,101,95
1392,418,104,54,31,113,44,101,94
1392,403,89,54,27,118,48,92,88
1392,389,72,51,25,113,42,91,97
1392,403,86,52,25,111,46,94,94
1392,405,72,35,25,120,47,99,97
1392,393,77,54,28,112,43,96,99
1392,396,82,52,28,118,51,100,90
1392,378,71,60,26,115,50,84,94
1392,409,90,50,29,109,46,98,105
1392,401,84,50,27,113,50,96,92
1392,396,79,50,29,105,44,94,99
1392,389,76,55,26,110,39,90,98
1398,414,90,47,32,126,38,100,89
1398,385,69,52,25,108,45,92,94
1398,398,79,50,23,116,44,95,97
1398,426,106,50,33,135,45,100,88
1398,388,75,55,25,109,45,87,95
1398,403,86,53,25,120,48,92,93
1398,404,84,48,26,119,43,99,97
1398,396,75,47,28,126,50,95,89
1398,405,91,53,25,108,43,87,96
1398,383,75,62,26,102,44,91,95
1398,416,87,40,28,129,43,101,92
1398,406,90,52,28,104,49,98,101
1398,378,68,55,25,108,51,91,94
1398,407,88,50,26,120,43,99,94
1398,405,86,49,29,104,39,93,99
1398,390,82,60,30,98,42,88,91
1398,390,72,50,24,106,50,87,97
1398,411,91,49,27,125,52,101,95
1398,416,104,56,31,112,44,100,94
1398,403,89,54,28,118,48,93,88
1398,389,72,51,25,114,43,91,96
1398,403,86,52,25,111,46,94,94
1398,405,72,35,26,120,46,100,97
1398,392,77,55,28,111,43,96,99
1398,396,82,52,28,119,51,100,90
1398,378,71,60,26,115,50,84,94
1398,409,90,50,29,109,46,98,105
1398,402,85,50,27,115,50,96,92
1398,396,79,50,29,106,44,94,98
1398,388,76,56,26,109,39,89,98
1404,413,90,48,32,125,38,100,89
1404,385,69,52,25,108,45,92,94
1404,398,79,50,23,116,44,95,97
1404,426,107,51,33,136,45,99,87
1404,388,75,55,25,110,45,87,95
1404,404,87,53,26,123,48,93,92
1404,403,84,49,26,119,43,98,97
1404,396,75,47,28,127,50,95,89
1404,405,91,53,25,110,43,87,95
1404,383,75,62,26,104,44,91,95
1404,416,88,41,28,128,43,100,92
1404,406,90,52,28,104,49,98,101
1404,378,69,56,25,107,51,90,94
1404,407,88,50,26,120,43,99,94
1404,405,86,49,29,105,39,93,99
1404,389,82,61,30,97,42,88,91
1404,390,72,50,24,106,50,87,97
1404,411,91,49,27,125,52,101,95
1404,418,106,56,31,113,44,100,94
1404,404,90,54,28,119,48,93,88
1404,389,72,51,25,115,43,91,96
1404,403,86,52,25,111,46,94,95
1404,404,72,36,27,119,45,101,97
1404,392,77,55,28,111,43,96,99
1404,398,84,52,28,118,51,100,91
1404,379,72,60,26,115,50,84,94
1404,409,90,50,29,110,46,98,105
1404,403,86,50,27,115,50,96,92
1404,396,79,50,29,106,44,94,98
1404,388,76,56,26,109,39,89,98
1410,413,91,49,32,124,38,100,89
1410,385,69,52,25,109,45,92,94
1410,398,79,50,23,116,44,95,97
1410,426,107,51,33,137,45,99,87
1410,388,75,55,25,109,45,87,96
1410,404,87,53,26,123,48,93,92
1410,403,84,49,26,118,43,98,98
1410,396,75,47,28,127,50,95,89
1410,404,91,54,25,108,43,86,96
1410,384,76,62,26,104,44,91,95
1410,416,89,42,28,128,43,99,92
1410,406,90,52,28,105,49,98,101
1410,378,69,56,25,107,51,90,94
1410,406,88,51,26,120,43,98,95
1410,405,86,49,29,106,39,93,99
1410,390,83,61,31,98,41,89,91
1410,390,72,50,24,106,50,87,97
1410,413,93,49,27,126,52,101,95
1410,418,106,56,31,113,44,100,94
1410,403,90,55,28,120,49,92,87
1410,390,73,51,25,114,43,91,97
1410,403,86,52,25,109,46,94,97
1410,404,72,36,27,120,45,101,97
1410,392,77,55,28,112,43,96,99
1410,399,85,52,28,118,51,100,91
1410,380,73,60,26,115,50,84,94
1410,409,90,50,29,111,46,98,106
1410,402,86,51,27,114,50,95,92
1410,396,79,50,29,107,44,94,98
1410,387,77,58,26,107,39,87,98
1416,414,92,49,32,125,38,100,89
1416,385,69,52,25,110,45,92,94
1416,398,79,50,23,116,44,95,97
1416,426,107,51,33,137,45,99,87
1416,388,75,55,26,109,44,88,96
1416,404,87,53,26,123,48,93,92
1416,404,85,49,26,118,43,98,98
1416,396,75,47,28,128,50,95,89
1416,404,91,54,25,109,44,86,95
1416,384,76,62,26,104,44,91,95
1416,416,90,43,28,127,43,98,92
1416,406,90,52,28,105,49,98,101
1416,378,69,56,25,107,51,90,94
1416,406,88,51,26,120,43,98,96
1416,406,87,49,29,109,39,93,98
1416,390,83,61,31,99,41,89,91
1416,390,72,50,24,107,50,87,97
1416,413,93,49,27,127,52,101,95
1416,418,106,56,31,113,44,100,94
1416,403,90,55,29,120,48,93,87
1416,390,73,51,25,114,43,91,97
1416,403,86,52,25,110,46,94,97
1416,404,72,36,27,120,45,101,97
1416,392,77,55,29,112,42,97,99
1416,398,85,53,28,118,51,99,90
1416,380,73,60,26,115,50,84,94
1416,410,91,50,29,113,46,98,104
1416,402,86,51,27,114,50,95,92
1416,397,80,50,29,108,44,94,98
1416,386,77,59,27,107,39,87,98
1422,414,92,49,32,125,38,100,89
1422,385,69,52,25,111,45,92,94
1422,398,79,50,23,115,44,95,98
1422,426,107,51,33,138,45,99,87
1422,388,75,55,27,109,43,89,96
1422,404,87,53,26,123,48,93,92
1422,405,86,49,27,118,42,99,98
1422,395,75,48,28,128,50,95,88
1422,404,91,54,25,109,44,86,95
1422,384,76,62,26,104,44,91,95
1422,416,90,43,28,126,43,98,93
1422,406,90,52,28,105,49,98,101
1422,378,69,56,25,107,51,90,95
1422,406,88,51,26,120,43,98,96
1422,406,87,49,29,110,39,93,98
1422,390,83,61,31,100,41,89,91
1422,390,72,50,25,108,50,88,97
1422,413,93,49,27,126,52,101,96
1422,418,106,56,31,113,44,100,94
1422,403,90,55,29,120,48,93,87
1422,390,73,51,26,114,43,92,97
1422,403,86,52,25,111,46,94,97
1422,404,72,36,27,120,45,101,97
1422,392,77,55,29,112,42,97,99
1422,397,85,54,28,117,51,98,90
1422,379,73,61,26,116,50,84,94
1422,410,91,50,29,113,46,98,104
1422,402,86,51,27,113,50,95,93
1422,397,80,50,29,108,44,94,98
1422,386,77,59,27,108,39,87,98
1428,414,92,49,32,125,38,100,89
1428,385,69,52,25,111,45,92,94
1428,398,79,50,23,115,44,95,98
1428,426,107,51,33,138,45,99,87
1428,387,75,56,27,108,43,89,97
1428,405,88,53,26,123,48,93,92
1428,405,87,50,27,116,42,99,99
1428,396,76,48,28,128,50,95,88
1428,404,91,54,25,109,44,86,95
1428,384,76,62,26,104,44,91,95
1428,416,90,43,28,127,43,98,93
1428,406,91,53,28,104,49,97,101
1428,378,69,56,25,107,51,90,95
1428,406,88,51,26,120,43,98,96
1428,407,88,49,29,110,39,93,98
1428,390,83,61,31,100,41,89,91
1428,390,72,50,25,108,49,88,97
1428,413,93,49,28,126,51,102,96
1428,418,106,56,31,114,44,100,94
1428,402,90,56,30,119,47,94,87
1428,390,73,51,26,114,43,92,97
1428,403,86,52,25,111,46,94,97
1428,404,72,36,27,120,45,101,97
1428,392,77,55,29,111,42,97,100
1428,396,85,54,28,116,51,98,91
1428,379,73,61,27,116,49,85,94
1428,411,92,50,29,113,46,98,104
1428,402,86,51,27,114,51,95,92
1428,397,80,50,29,108,44,94,98
1428,387,78,59,27,108,39,87,98
1434,414,92,49,32,125,38,100,89
1434,385,69,52,26,111,45,93,94
1434,397,79,51,23,114,44,94,98
1434,426,107,51,33,139,45,99,87
1434,387,75,56,27,108,43,89,97
1434,405,88,53,26,124,48,93,92
1434,405,87,50,27,116,42,99,99
1434,396,76,48,28,129,50,95,88
1434,404,91,54,26,109,44,87,95
1434,384,76,62,26,104,44,91,95
1434,417,91,43,28,127,43,98,93
1434,406,92,54,28,104,49,96,101
1434,378,69,56,25,107,51,90,95
1434,406,88,51,26,119,43,98,97
1434,408,89,49,29,110,39,93,98
1434,391,84,61,31,100,41,89,91
1434,390,72,50,25,109,50,88,96
1434,413,93,49,28,126,51,102,96
1434,419,107,56,31,114,44,100,94
1434,401,90,57,30,118,47,94,87
1434,390,73,51,26,115,43,92,96
1434,403,86,52,25,113,46,94,97
1434,403,72,37,27,119,45,100,97
1434,392,77,55,29,113,43,97,99
1434,396,85,54,29,115,50,99,92
1434,379,73,61,27,116,49,85,94
1434,412,93,50,29,114,46,98,104
1434,400,86,53,27,112,51,93,92
1434,397,80,50,29,108,44,94,98
1434,387,78,59,27,109,39,87,98
1440,414,92,49,32,126,38,100,89
1440,385,69,52,26,113,44,93,94
1440,397,79,51,23,115,44,94,98
1440,426,107,51,33,139,45,99,87
1440,387,75,56,27,109,43,89,97
1440,405,88,53,26,124,48,93,92
1440,405,87,50,27,115,42,99,100
1440,397,77,48,28,128,50,95,89
1440,405,92,54,26,109,44,87,95
1440,384,76,62,26,104,44,91,95
1440,416,91,44,28,126,43,98,93
1440,406,92,54,28,105,49,96,101
1440,378,69,56,25,107,51,90,95
1440,406,88,51,26,119,43,98,97
1440,408,89,49,29,109,39,93,99
1440,391,84,61,31,101,41,89,91
1440,389,72,51,25,108,50,87,96
1440,413,93,49,28,127,52,102,95
1440,420,108,56,31,114,44,100,95
1440,401,90,57,30,118,47,94,87
1440,391,74,51,26,115,43,92,96
1440,402,86,53,26,112,45,95,97
1440,403,72,37,27,118,45,100,98
1440,392,78,56,29,112,43,96,99
1440,396,85,54,29,115,50,99,93
1440,379,73,61,27,116,49,85,94
1440,409,93,53,29,113,46,96,104
1440,400,86,53,27,111,51,93,93
1440,398,81,50,29,109,44,94,98
1440,387,78,59,27,109,39,87,98
1446,414,92,49,32,126,38,100,89
1446,385,69,52,26,114,45,93,93
1446,397,79,51,24,117,43,95,98
1446,427,108,51,33,139,45,99,87
1446,387,75,56,27,109,43,89,97
1446,406,89,53,26,124,48,93,92
1446,405,87,50,27,116,42,99,100
1446,398,78,48,28,128,50,95,89
1446,405,92,54,26,109,44,87,95
1446,383,76,63,26,103,44,90,95
1446,416,91,44,28,126,43,98,93
1446,406,92,54,28,105,49,96,101
1446,378,69,56,25,108,51,90,95
1446,406,88,51,26,119,43,98,98
1446,408,89,49,29,108,39,93,101
1446,390,84,62,31,100,41,88,91
1446,389,72,51,25,108,50,87,96
1446,414,94,49,28,127,52,102,95
1446,420,108,56,31,114,44,100,95
1446,401,90,57,30,119,47,94,87
1446,392,75,51,26,115,43,92,96
1446,401,86,54,26,112,45,95,97
1446,404,73,37,27,119,45,100,97
1446,390,78,58,29,110,43,96,99
1446,396,85,54,29,117,51,99,92
1446,378,73,62,27,116,49,85,94
1446,408,93,54,30,112,46,97,104
1446,400,86,53,27,111,51,93,93
1446,398,81,50,29,108,44,94,99
1446,387,78,59,27,110,40,87,97
1452,414,93,50,32,126,38,99,89
1452,385,69,52,26,114,45,93,93
1452,397,79,51,24,117,43,95,98
1452,427,108,51,33,140,45,99,87
1452,389,77,56,27,109,43,89,97
1452,406,90,54,26,123,48,92,92
1452,406,88,50,27,116,42,99,100
1452,397,79,50,28,126,50,93,89
1452,406,93,54,26,108,44,87,96
1452,383,76,63,26,102,44,90,96
1452,416,91,44,28,125,43,98,94
1452,406,92,54,28,107,49,96,101
1452,378,69,56,25,109,51,90,95
1452,406,88,51,26,121,43,98,98
1452,408,89,49,29,108,39,93,101
1452,390,84,62,31,102,42,88,90
1452,389,73,52,25,107,50,86,96
1452,413,94,50,28,126,52,101,95
1452,420,108,56,31,116,44,100,94
1452,401,90,57,30,119,47,94,87
1452,392,75,51,26,115,43,92,96
1452,401,86,54,26,113,45,95,97
1452,405,74,37,27,119,45,100,97
1452,390,78,58,29,110,43,96,99
1452,396,86,55,29,117,51,98,92
1452,378,73,62,27,116,49,85,94
1452,409,94,54,30,113,46,97,104
1452,400,86,53,27,111,51,93,93
1452,398,81,50,29,107,44,94,100
1452,387,78,59,27,110,40,87,97
1458,414,93,50,32,127,38,99,89
1458,385,69,52,26,114,45,93,93
1458,398,80,51,24,118,43,95,98
1458,427,108,51,33,140,45,99,87
1458,390,78,56,27,109,43,89,97
1458,406,90,54,26,123,48,92,92
1458,405,88,51,27,115,42,99,101
1458,398,80,50,28,127,50,93,88
1458,405,93,55,26,107,44,86,97
1458,383,76,63,26,102,44,90,96
1458,415,91,45,28,124,43,98,94
1458,406,92,54,28,109,49,96,101
1458,380,71,56,25,109,51,90,95
1458,406,88,51,26,122,43,98,98
1458,408,89,49,29,108,39,93,101
1458,390,84,62,31,101,42,88,91
1458,390,74,52,25,108,50,86,96
1458,412,94,51,28,125,52,101,95
1458,420,108,56,31,116,44,100,94
1458,403,92,57,30,119,47,94,87
1458,392,75,51,26,115,43,92,96
1458,401,86,54,26,112,45,95,98
